accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_012032815.1	Flammeovirgaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp012032815	True	False
GCA_012033595.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__JAAUQL01; s__JAAUQL01 sp012033595	True	False
GCA_012926615.1	Flammeovirgaceae bacterium KN852	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter_A; s__Fabibacter_A sp012926615	True	False
GCA_013140395.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp013140395	True	False
GCA_013140555.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp013140555	True	False
GCA_013141055.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp013141055	True	False
GCA_013204595.1	Flammeovirgaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__UBA4465; s__UBA4465 sp013204595	True	False
GCA_013214445.1	Ekhidna sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Reichenbachiellaceae; g__Ekhidna; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ekhidna; s__Ekhidna sp013214445	True	False
GCA_013285845.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp013285945	False	False
GCA_013285945.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp013285945	True	False
GCA_013298505.1	Cytophagales bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp013298505	True	False
GCA_013373005.1	Cytophagia bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter; s__Fabibacter sp013373005	True	False
GCA_013373065.1	Algoriphagus sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus sp013373065	True	False
GCA_013373335.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus sp013373335	True	False
GCA_013414665.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp013414665	True	False
GCA_013823925.1	Cyclobacterium sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Cyclobacterium; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus alkaliphilus	False	False
GCA_014323825.1	Ekhidna sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Reichenbachiellaceae; g__Ekhidna; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ekhidna; s__Ekhidna sp014323825	True	False
GCA_014323985.1	Ekhidna sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Reichenbachiellaceae; g__Ekhidna; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ekhidna; s__Ekhidna sp014323825	False	False
GCA_014324075.1	Ekhidna sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Reichenbachiellaceae; g__Ekhidna; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ekhidna; s__Ekhidna sp014323825	False	False
GCA_014762705.1	Cyclobacterium sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Cyclobacterium; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Cyclobacterium; s__Cyclobacterium sp014762705	True	False
GCA_015180985.1	Flammeovirgaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__UBA2336; s__UBA2336 sp015180985	True	False
GCA_015472025.1	Cytophagales bacterium WSM2-2	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp015472025	True	False
GCA_015484775.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__S012-113; s__S012-113 sp015488485	False	False
GCA_015484825.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	Undefined (Failed Quality Check)	False	False
GCA_015488485.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__S012-113; s__S012-113 sp015488485	True	False
GCA_015491035.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__S012-113; s__S012-113 sp015488485	False	False
GCA_015492725.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__S012-113; s__S012-113 sp015488485	False	False
GCA_015492915.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__JAAUQL01; s__JAAUQL01 sp015492915	True	False
GCA_016124425.1	Cytophagales bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Lunatimonas; s__Lunatimonas sp016124425	True	False
GCA_016178785.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp016178785	True	False
GCA_016191555.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp016191555	True	False
GCA_016195905.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp016178785	False	False
GCA_016464625.1	Cyclobacteriaceae bacterium LMIT005	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__LMIT005; s__LMIT005 sp016464625	True	False
GCA_016650355.1	Bacteroidia bacterium	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp016650355	True	False
GCA_016709845.1	Flammeovirgaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp016709845	True	False
GCA_016712035.1	Flammeovirgaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp016712035	True	False
GCA_016786495.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__UBA2336; s__UBA2336 sp016786495	True	False
GCA_016786585.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__UBA2336; s__UBA2336 sp016786585	True	False
GCA_016787405.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__UBA2336; s__UBA2336 sp002344065	False	False
GCA_016787565.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__JAEUUG01; s__JAEUUG01 sp016787565	True	False
GCA_016787605.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp016787605	True	False
GCA_016787625.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp016787625	True	False
GCA_016787645.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp016787645	True	False
GCA_016787665.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp016787665	True	False
GCA_016787725.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp016787725	True	False
GCA_016787745.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp016787745	True	False
GCA_016787755.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp016787755	True	False
GCA_016861405.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp001567185	False	False
GCA_016866235.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp016866235	True	False
GCA_016866385.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus sp016866385	True	False
GCA_017303795.1	Cytophagales bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp017303795	True	False
GCA_017303805.1	Cytophagales bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp017303805	True	False
GCA_017640405.1	Roseivirga sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Roseivirgaceae; g__Roseivirga; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter; s__Fabibacter spongicola	False	False
GCA_017641245.1	Roseivirga sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Roseivirgaceae; g__Roseivirga; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter; s__Fabibacter spongicola	False	False
GCA_017644015.1	Roseivirga sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Roseivirgaceae; g__Roseivirga; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter; s__Fabibacter spongicola	False	False
GCA_017854475.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__UBA4465; s__UBA4465 sp002470835	False	False
GCA_017856955.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__UBA4465; s__UBA4465 sp002470835	False	False
GCA_017857995.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__UBA4465; s__UBA4465 sp002470835	False	False
GCA_017858365.1	Algoriphagus sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus sp017858365	True	False
GCA_017948555.1	Cesiribacteraceae bacterium YIM B00369	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cesiribacteraceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Nafulsella; s__Nafulsella sp017948555	True	False
GCA_018063305.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp018063305	True	False
GCA_018222465.1	Cytophagales bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Cyclobacterium; s__Cyclobacterium marinum	False	False
GCA_018224645.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__JAGTVG01; s__JAGTVG01 sp018224645	True	False
GCA_018266055.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp018266055	True	False
GCA_018266395.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp018266395	True	False
GCA_018266415.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp018266435	False	False
GCA_018266435.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp018266435	True	False
GCA_018267135.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp018267135	True	False
GCA_018267175.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp018266395	False	False
GCA_018267195.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp018267195	True	False
GCA_018267215.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp018267215	True	False
GCA_018267235.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp018267215	False	False
GCA_018267275.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp018267275	True	False
GCA_018267285.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__ELB16-189; s__ELB16-189 sp018267285	True	False
GCA_018336015.1	Algoriphagus sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus sp018336015	True	False
GCA_018401535.1	Algoriphagus sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__	Undefined (Failed Quality Check)	False	False
GCA_018402485.1	Fabibacter sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Roseivirgaceae; g__Roseivirga; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter; s__Fabibacter sp018402485	True	False
GCA_018598175.1	Fulvivirgaceae bacterium PWU5	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Fulvivirgaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ohtaekwangia; s__Ohtaekwangia sp018598175	True	False
GCA_018598185.1	Fulvivirgaceae bacterium PWU37	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Fulvivirgaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ohtaekwangia; s__Ohtaekwangia sp018598185	True	False
GCA_018598225.1	Fulvivirgaceae bacterium PWU4	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Fulvivirgaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__PWU20; s__PWU20 sp018598225	True	False
GCA_018598585.1	Fulvivirgaceae bacterium PWU20	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Fulvivirgaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__PWU20; s__PWU20 sp018598585	True	False
GCA_018609085.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__UBA4465; s__UBA4465 sp002470835	False	False
GCA_019192485.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__MS6; s__MS6 sp019192485	True	False
GCA_019192515.1	Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__UBA7330; s__UBA7330 sp019192515	True	False
GCA_900537185.1	Cytophagales bacterium Alg240-R148	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Alg240-R148; s__Alg240-R148 sp900537185	True	False
GCA_902168185.1	uncultured Bacteroides sp.	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ohtaekwangia; s__Ohtaekwangia sp902168185	True	False
GCA_902168205.1	uncultured Chitinophaga sp.	d__Bacteria; p__Bacteroidetes; c__Chitinophagia; o__Chitinophagales; f__Chitinophagaceae; g__Chitinophaga; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ohtaekwangia; s__Ohtaekwangia sp902168205	True	False
GCA_902605755.1	uncultured Marinoscillum sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Reichenbachiellaceae; g__Marinoscillum; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__UBA4465; s__UBA4465 sp902605755	True	False
GCA_903882755.1	uncultured Algoriphagus sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus sp903952135	False	False
GCA_903952135.1	uncultured Algoriphagus sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus sp903952135	True	False
