bins	profileElos1	profileElos10	profileElos12	profileElos2	profileElos3	profileElos7
bin1	0.07060196473749947	0.3231001141011896	0.529199285163829	0.7866513546564573	0.7806187637980084	0.5445365157962194
bin10	0.011698167185664524	0.06836632430341423	28.846844090196605	0.050833744471297036	0.00035523781072236945	0.0009809261787007957
bin100	0.5178199580355255	0.99077267316661	0.0003503691107662631	0.006056617214667878	4.474199105888339	2.577943627402487
bin101	0.13064048363125855	0.04422501554553369	1.1643584507294407	1.8428501169890912	0.00027200063797311574	0.0005585796087731737
bin102	0.0003705096707182205	0.6763898255740444	0.21463944123122533	4.322179657645035	5.32990186607324e-05	0.0003012160373128224
bin103	1.5765123078371441	3.037022368638709	0.3027779422587174	2.211853612280681	0.00655598502196885	0.5228107482693534
bin104	0.3426722670673311	0.8234799783799486	0.1669419007681	0.7258046513784534	0.003694369126673097	0.1878765110511644
bin105	0.15228642652998697	0.086681787287542	0.005558929181705465	0.0055281665434489275	0.6123936628331786	1.0756701175290084
bin106	0.00352771136624562	0.5724314024562918	0.05234854481225791	2.856126396484428	0.0005310738233350394	0.0006121817588978209
bin107	1.243212085950451	0.003558559553387656	1.015280210162255	0.059929590831863555	8.212312844706565	8.384870841184181
bin108	0.3282087875050646	0.045232734808967154	0.027934437084051345	0.6155239189083306	11.077176442841582	1.618943039532359
bin109	0.10503662640408451	2.3989216215746807	0.09986741016711347	0.26490563565216935	0.0006753885528705296	0.0006454202945582679
bin11	0.21420650009695227	1.2370624665238992	0.002850599487068375	0.025614753467409084	5.126099668247473	5.039498729386731
bin110	0.3181160277526267	0.42176367758507943	2.1964161431463975	4.210240824016024	0.0029902939481083616	0.02237378263108305
bin111	0.0006194722684132192	0.0076877522263785044	17.35975315470463	0.001432364932593174	2.4555893942078464e-05	0.0002410556364392815
bin112	3.0401881734805025	0.42455566523545296	0.028271128323060755	0.04979154219701468	0.0027135067404647543	5.214528526226414
bin113	0.09486761431747853	0.20936061722671168	0.01163029809784822	0.005140574346393891	0.13872301990116429	2.305386823551663
bin114	0.010838647787280163	0.05391257504406798	0.7671254971792143	2.0585765498952426	0.00032837985638778426	0.00164587921599301
bin114-removed	0.01264621965226166	0.04931444789168601	1.1111733470986487	2.1162362113638693	0.0004736267652200501	0.002687934943224954
bin115	0.11806980859203978	0.6868194419360643	0.07594496172868291	0.19548973571597678	0.0010089207767286145	0.6605136196776901
bin116	0.01116248776993718	1.6498059919930352	0.03130152371908367	0.00302384595891208	7.147207089460591e-05	0.0005416405696162219
bin117	0.04075821582184064	2.058771722110522	0.020216057306751255	0.20362896692447133	1.197465483234305	0.6758005278231287
bin118	1.455837425789049	0.11237475697937378	0.07003484254810059	2.5425658141879355	0.006906504475308777	0.01212192546026436
bin119	0.03732479265964908	0.08945597757514144	0.38254874666681615	1.854175317581385	0.0013994886936145067	0.0010671632655236643
bin12	17.47442982196656	0.0026653003025467674	0.035877480616684346	1.5128755919754495	6.761419939317086	3.099087425156065
bin12-removed	10.512656924413402	0.0020985543880654924	0.047107012324218545	0.8929503080069248	3.9355186118485803	2.022449440475189
bin120	0.011722659458691087	1.4583795486105648	0.0004535467153700216	0.08649938329669188	0.04945559060598859	0.03822523160707796
bin121	0.5710378035463012	1.1128915972370432	0.061587080119391104	0.2918648756013693	0.40213526998927	0.3969247673145497
bin122	0.0819945048577521	0.5668841476893123	0.1505879983287432	0.9489836544294532	0.006865498952883806	0.0035306946834817872
bin123	0.1527604392673252	2.121362192133875	0.005617432470952979	0.07616180120571771	0.16840628245401598	2.1425764809206584
bin124	0.005173207398556157	1.0788945207416125	0.28357890541728714	0.37169563312784754	0.0002657306922438553	0.0002593753486884604
bin125	0.20688094602555948	0.33273737483351207	4.584358775032068	4.581180030359296	0.0014912759212364582	0.005694490746502266
bin126	0.11013841493866292	0.7659397128738894	0.004969846150549077	0.07947826676857309	0.34499161776123743	0.28973540665866104
bin127	0.004545788695499182	1.9044293083311659	0.01698205194534579	0.051139608944424146	0.00015360585664685086	0.0006419081795446094
bin127-removed	0.005524531061069389	1.0740406007881227	0.011678686694878475	0.02267238417998379	8.992405826513568e-05	0.001405585886522205
bin128	0.14519037647417743	0.1025774027023948	0.19520307963924455	1.430402720589528	0.004157020564959427	0.0052220563507090565
bin129	0.27821387122298	0.10407367744418577	0.03182849631014978	0.050603732227547625	4.549850709760034	1.656734881464996
bin13	0.08847606277042608	0.046530031342782184	29.142705273803344	0.46443061218817905	9.366454561050482e-05	0.0014773507881366342
bin130	0.2889737184379324	1.9473524420805743	0.1543937639651296	1.0476158166652003	0.005203458041243423	0.00351449285195531
bin131	1.9599022472341305	0.033135039759833666	0.002019600404639429	2.0940187695859604	0.0007429062371976003	0.007952851934447303
bin132	0.41586403955878654	0.10782276847106108	0.09223194575419119	0.6132929996117374	0.0013149826180898672	0.00023974497579984017
bin133	0.4028394528693668	0.5132224763977109	2.08369838467396	8.081648364863147	0.016118991552277008	0.017870283344062373
bin134	0.07397180014371812	0.14704096048931448	0.005519082820504849	4.649751317773272	0.007976427518507787	0.0027503193223918335
bin135	0.25158126323014507	9.215049497244495	0.7617488679664115	14.38895188580586	0.029227174924039548	0.07184527459640626
bin136	0.000228797707961515	1.4348063143000271	0.05253219649616968	0.07088491726715211	4.090660387385155e-05	8.349100784109285e-05
bin137	0.3029823631054231	0.31365642933629795	0.0015674289999556106	0.09531787517320503	0.3297020675828695	0.4005608787437275
bin138	0.004114291287426282	0.24192761464297297	6.639429392222263	0.1969996492763943	0.00011831088086132322	0.0011481725167112916
bin139	0.0626988887722743	0.07731135235482621	0.0023669022917039506	0.014554375827808254	3.6778250355259776	3.204145499815931
bin14	0.03355794783392804	0.009087223499289565	0.00019629458914892324	0.0020208448472536574	0.5720494156498597	1.2349784537770634
bin140	4.3450134142359165	0.07344786748635476	0.15777930160184891	0.35418015516226914	0.31077915681453067	0.2742501868153212
bin141	0.31534092154885973	0.018051897068890897	0.001849164985787074	3.267329855000107	0.009039786791273667	0.0028718443109302483
bin142	0.10182329181824652	0.008329663596594409	0.00035762951201548615	0.0028429024014703813	1.9769606008085037	0.6388976367185011
bin143	0.054363895617023456	0.08025292264309873	0.003496592981919511	0.0014909903812002617	0.6882119558138251	2.0671807780397917
bin144	2.1897091586001327	24.59981900361175	0.19298659665112325	13.320205519272859	55.80113418441713	60.314423561410116
bin145	0.033771943820312164	2.1334066155322358	0.2575562620869179	0.3448020502382312	0.0004494682122440696	0.0012597485801156343
bin146	6.196928789575662	1.136540828964147	4.770730433910511	5.83642001575739	0.035196332719368055	0.08476201437356559
bin147	0.019084896090277907	0.003755155925025232	48.92964366391709	0.0017972870220618917	0.0067264088867624045	0.015941192629464463
bin148	1.167628160827823	0.001637380579799057	0.0030783183613558706	0.2797448129254813	0.5935120671902909	0.04990950181857874
bin149	0.0012541726577974233	0.008241493796376852	20.672584569009082	0.0007018319899852591	4.432649480190872e-05	9.653375349591789e-05
bin15	0.9525418814541744	2.5775054823803885	0.7726457883018086	3.107615451019198	0.01260722550003723	0.024277892642531402
bin150	2.0876131339402324	0.012182357211231926	0.0025461918347572353	2.1375474239427468	0.007921351837843616	0.047616413277068934
bin151	14.274505706126222	1.0048190176017346	0.22871261072018126	28.070812396187844	1.969712734106127	1.3772650540369602
bin152	0.04284464833553594	0.003776003662703932	2.4127480640267858	0.10123941565244603	0.0002200386167879397	0.013125529823118796
bin153	3.925935396591942	1.7932362805801154	0.04085250765290503	1.016789784319775	0.03230837002932439	0.5136231779776357
bin154	0.14619740630516456	0.9636147713160299	9.123241040231067	2.23519134471002	0.05004267084549698	0.00416007519857905
bin155	0.08558490556060014	0.023598865702387135	0.5120867684112219	2.57067402947052	0.003642674893375533	0.0016110907900576542
bin156	0.43993444924835756	1.6278534071112714	0.12025562819051798	4.9154096132573155	0.011859157824803903	0.16509190626780207
bin156-removed	0.47559202912134046	1.6634691168056328	0.1196653111704513	5.05884309151793	0.012604097182398579	0.19999165489702836
bin157	0.002608403597730837	0.4573354135910945	2.2462065414553	1.9526333884987261	0.00031532546203894707	0.001026394612679352
bin158	13.185846819226967	31.48501578841097	2.223544390716106	6.344347635621531	0.6909915399944555	39.93175871637154
bin159	0.005394079849071499	0.5201324997681755	1.0593561242552312	0.022105997606882425	0.00034228650046013923	0.004729637136991406
bin16	0.0644749610309239	9.325068971859972	0.8270521353220524	2.8496089038408594	0.0005649042413920597	0.005241795746334492
bin160	0.01191032207639383	0.018025532690580628	9.052518176758536e-05	0.0012978580434077612	5.23068752766866	0.26550356203860365
bin161	2.4595943509528415	0.008262903758147465	0.008240659744414881	0.1255036635925448	1.432241809205112	0.24971776649329572
bin162	0.01472193085342589	0.888974514461163	0.49001639715694917	0.20711953618892637	0.0006015592749879978	0.0007674926577661671
bin163	0.2771186193892914	0.03842985071474554	0.0030156733360921623	0.47790483758807034	0.002129250582063825	0.3293298206905468
bin164	0.5420938862679932	0.061199378551482414	0.003939326853014664	0.15750066913227923	0.2972435324296838	0.806206271035042
bin165	0.039287272657419735	0.5532412099504488	0.033459575304665576	1.3424240552441558	0.007642144785196264	0.0913341071017139
bin166	0.02019028246395874	0.019364263755670113	0.006101229620720995	0.0009361827901730512	0.17910626683526945	1.1240179322783839
bin167	0.032462396366737784	0.3586365065562143	0.3293584045968813	0.9029523905020524	0.0002678022862490831	0.0008830144771194041
bin168	0.21160096173606946	0.035952180985998	0.5000065615981847	2.3135199084451825	0.0028370496897952555	0.003073543027835062
bin169	0.26826673755041597	1.3391658286487322	0.009725046941014712	0.01581494750426338	0.0009457747923413682	0.5679504515027299
bin17	0.007294341128907395	0.9253992679889468	0.02359071207091894	0.45712652897399053	0.000264303196817127	0.002637292617051721
bin170	7.127345032537688	0.05355328171095588	0.014846456934492748	2.7246286459225577	0.002772104849011819	0.1078940623984493
bin171	6.133477320616943	0.371351966213055	0.10432751767481889	0.5196862952596759	0.11830287872735057	0.03861279609550356
bin172	1.0159795837344956	0.2946612034714988	0.07187190230450323	0.5547774164446736	0.0016539068861669503	0.007432160752353903
bin173	1.8215464725451032	3.585794077205755	3.00560136586195	13.082081462484313	0.05337415484197367	0.2101656387372753
bin174	0.045198832265522605	2.4611557587897517	1.5018609800644154	2.825745518503467	0.0021036919184222206	0.0027015789247286457
bin175	4.445630265280818	0.27868290773145143	0.10243824485409628	13.627737115868022	0.47407926806162715	0.2984827560319163
bin176	0.011545773738508897	0.03877490422575565	3.5883154150116483	0.019470695684369804	0.0008974721502851228	0.0014330246127606415
bin177	0.08042158188854097	0.8623325301523379	0.00248311398107728	0.00207628542938664	0.05294071949452975	0.8415072487524532
bin178	0.11690312763916381	0.8754009649349376	0.00047059950585257124	0.001709179960186669	0.0015221015541286248	0.5129926893086916
bin179	0.5194030065721488	0.132055958090371	0.00032038281462260274	0.0035752793520010934	0.009445512339839082	0.3405379784693504
bin18	0.006860764618632633	0.00151173446390663	0.00013692558495862232	0.0005623481062161566	1.0830629518167694	1.143004919188969
bin180	0.10959621152458553	1.124728793914051	0.004420043956067934	0.005053525160524423	0.0757090987804525	0.10277774630410477
bin181	2.8306220421932005	0.15038340598801103	0.5610116071906955	0.1846067135532865	6.72239919066299	3.5390584784945345
bin182	0.5957920033768629	0.006529708555084202	0.16917083355980295	0.23583449037145016	0.23534886636822766	0.5460248232107996
bin183	0.01202669666237443	3.201508429582842	2.4083418300589443	9.842260901221502	0.0006282106004276558	0.0072230613115384255
bin184	3.9981929723074776	0.08552050187579027	0.18642747218715108	1.5701437778933862	0.35063780922633453	0.126488959513639
bin185	11.328864985916763	0.46571455957125957	0.06907526730804053	0.2781700154944056	19.385639152881858	1.9871942783668828
bin186	0.05960910234784733	1.7590330293845542	0.0009646477592935726	2.0283875473404804	0.0008244823477307953	0.0009244110899477772
bin187	1.1811826482481034	0.35981224071003337	0.005608446136319116	0.4810909207399798	4.120934280052733	4.6599932676474864
bin188	0.00037606834009194556	0.17154905336177054	0.18300378105792106	1.4949731340774322	8.859010990884462e-05	0.00020393390653331475
bin189	0.15596513921021146	0.3426981116922852	0.015730649615845495	0.4646136341356647	6.4287290273707764	1.0293288879420148
bin19	0.15582902649253158	0.019557564936696296	0.0007529837205091895	0.018563441378552765	0.18210487435654615	3.0000354019754156
bin190	0.00031023929194402795	0.0006935394418119902	2.5075254198342334	0.0003360015458919259	0.00014497452650237831	0.00030020002727466135
bin191	40.61624719819366	0.004316530717259848	2.7426248853013346	0.45663911635098253	2.0989766438564654	11.828130820474447
bin192	0.21277728458005338	0.14998773270873106	0.2567720997079982	1.628169946358309	0.003401748764424602	0.0012112852133280754
bin193	1.8623395679579953	0.0021779977068466416	0.013170865512003936	0.3550188492213614	0.036066387520992366	0.20499234593911517
bin194	0.06818681369186477	0.019016784254411626	0.0003584081315652675	0.017371795698944596	13.268023650706034	5.760228499211711
bin195	0.0005462600196073039	1.5892280700618813	0.009824108162129702	0.21213301572827226	4.376466692182546e-05	0.00014854011254047665
bin196	0.009357362067140154	0.5846306511055154	1.7651713162667193	0.24202485713954489	3.516286214191272e-05	0.00039040957280240185
bin197	1.645643733054288	0.2405351173739569	0.0436468293670001	0.14213241811409422	30.12534249996461	19.836740856222736
bin198	0.010801836697044428	0.2938128181701234	0.4792620659242374	1.12721351040397	0.001988977697265701	0.015158409148931264
bin199	0.006281231391623686	4.1342136734442	0.7598070232947424	0.24299489121968681	0.00020415446703480366	0.0020150402728206524
bin2	0.16274467547108015	0.027646897533673404	0.00048610886864740337	0.002492362503556596	53.278467894854764	32.14990811599682
bin20	0.5786001419545075	0.11751774997928054	0.83377527322163	6.324671137121582	0.015051934382103675	0.013322803488801875
bin200	0.011734680874835595	3.7724443810026282	0.002364530613406707	0.0047023839068441806	0.0026883620712064207	0.0918256226307237
bin201	11.017858881038332	0.4701498132284939	5.909370324525116	1.5943980039092025	16.735878161675757	9.890546790104857
bin202	0.0010206523905936552	0.18352833661524867	0.015707430528796053	1.317908931859701	3.3413621935503884e-05	0.0007979950782524551
bin203	0.0026869736140592644	0.031347259847429726	0.4289718046579028	0.9822182274866237	9.472711617165964e-05	0.00011882109911689102
bin204	1.150188341379721	0.6647025799674802	0.0032102742428971403	0.26932519899564095	0.0007725504027511863	0.007031910741861919
bin205	0.5520849261946036	4.6898557002029815	0.17738273607516244	0.17563543628618972	0.00029142329062712205	0.019874083565082707
bin206	0.043343191461825775	0.0016655549569596988	0.019214754933115755	0.02568370150778475	0.3852242716106038	1.1038045710832443
bin207	2.8715528526256024	2.7400211559181167	7.258658537053239	10.593985555818222	0.012092697554736976	0.30119742521294146
bin208	0.09323108341518739	0.5861270847150266	0.008662367891589539	0.0077575338892225095	0.37076528947329757	0.5139509076534844
bin209	0.06736341844571371	1.1505675927785894	1.0212283658636658	1.8144810467078767	0.0022840166789829066	0.0026398377209765436
bin21	0.02462552454440424	0.004519884192391816	2.627885174321754	0.017206563613714587	7.877181575874518e-05	0.0
bin210	0.0026845128630580495	0.39559375512080036	0.0006836156593640861	0.0005365393681619012	0.487278798252318	0.34330086510970764
bin211	0.019018195204943866	0.44282949598150434	0.40523364119244304	1.4023098079321485	0.000509552483425607	0.0005371008645527602
bin212	0.5364043446853207	0.9842173035901036	0.008362453058116889	0.07573910119703263	0.010604603900523075	1.174856987045061
bin213	0.05702866541768315	0.40524436269339387	0.38685290556903623	0.5885380463446781	0.006870759055064512	0.0029246775250715467
bin214	0.13603876767903017	0.7386170034978636	0.25209836459806406	5.196503629005972	0.005410686050583419	0.006202322335359534
bin215	0.001979373153372211	0.001738450980330969	0.00013160075213925003	0.000500134947775663	1.2018836163695779	0.19091843831534894
bin216	0.9265313915286563	0.14100069221789377	0.04661113119141438	0.09774522979869789	0.04658258934206828	4.7134190275179115
bin217	0.01610504789831151	7.409581509206233	0.12340567555076232	0.09135868490401781	0.000593841226634013	0.004286894532425006
bin218	0.03603587451123699	13.670290137350928	0.11147596125194095	1.415431560570762	0.0015583415890822736	0.003662390217828385
bin219	0.2705670849145201	0.6885369367599385	1.3636369533461885	6.397925048474543	0.005346178793421851	0.1624310177019607
bin22	0.009425314102731498	1.7527885616908419	0.004755318983221172	0.005799950138588277	0.345244740755131	0.2451142163107289
bin220	0.011390010001817209	1.937393586469606	0.019249397739381915	1.3111472338432275	0.00017335403752412855	0.0010641155462448918
bin221	4.047073538722391	39.84976053582171	4.502926112285571	24.509334060344877	0.908846372458882	2.499728374486786
bin222	0.15813063589768148	1.6447723244295678	1.6459821311308376	7.484087154707401	0.00779623804656522	0.04695214266258735
bin223	0.13951264231579721	1.775958020076888	4.596501963025659	6.485278685609739	0.007456882336848236	0.006052028507324006
bin224	0.12622484824074748	0.30410344741397216	0.004025066897874758	0.02397802507486985	19.905154126380015	5.028503539904401
bin225	0.07407266675067377	4.487514321279519	0.5832304882090337	0.48851232860350075	2.1277314478384607e-05	0.0005325131940944757
bin226	1.226966528591059	0.23110793354977205	0.01075434426729405	0.04948758741081581	13.08841395483998	11.03847314722362
bin226-removed	1.8584130071706904	0.91405195099945	0.15465445124539068	0.2566385112591855	12.31020940369962	11.911800834996704
bin227	0.12524079262476656	0.017538234005433556	0.019206856704373453	0.033329904581725	1.7936769062971858	2.7371556213411035
bin228	0.35135210437013586	0.6752639432249977	0.00386876215700681	0.0528958474985123	7.0232669660922245	2.8332674367556514
bin229	1.6703030887966723	4.369954018322301	0.1389658720704519	1.3431102473445287	0.04930976836684017	3.9022495046241024
bin23	0.970100351341738	2.4393751719877166	0.008921604290766641	1.2575897489016319	0.0017727239246776666	0.49823974333939597
bin230	0.017039532182054607	0.013056258590571045	3.4827923087538797	0.012068746995933122	3.352464534397385e-05	0.00041048900886475045
bin231	3.6791676627786156	0.02801378589109435	0.11764134155116142	4.278387248078134	1.2413323974481982	0.820094673527103
bin232	0.05131429497059135	6.318894172846076	0.3182315848184104	1.8483121184350126	0.0015134638214402687	0.008265504935200074
bin233	0.10486599374468644	3.2581277198465064	5.931602731970339	5.224059853146111	0.0008374047487645458	0.020504314074700634
bin234	2.0739385123512455	7.980601334731652	0.45053521691020526	7.331346662685701	0.12906262533324497	0.3918417598638427
bin235	1.2547099037711413	1.4655350087309627	0.006819907088372274	1.900756842308187	0.006642367171430443	0.009314119286415687
bin236	0.0014339715998400383	5.587291907470098	0.013201828308969295	0.006639926383577583	0.0011069811671083599	0.001934511112864702
bin237	1.0596283576553762	0.5238041848004771	0.10659064846314784	0.2419436182762584	1.8844325717685604	5.4395146629667614
bin238	0.3303623697009776	5.791096737595011	0.017089914773023067	0.05402995974663921	0.0008773853362050342	0.018453819789666533
bin239	0.9543870545557426	0.010317253741361249	0.0018441332072214273	0.8358751966926335	0.0010947591127263346	0.0013192607930553745
bin24	0.11245479937915966	0.6223038343339165	5.1221479988768786e-05	0.0013730097232576889	2.619583277826642	0.7465499938231341
bin240	0.2820306838419274	0.02099811871201319	0.0053715238756339555	0.014986878657510241	4.542446395709158	2.2983135543170636
bin241	2.0729983986343945	0.15858445221292947	0.040688513598300294	7.952985697323068	0.02417552777688204	0.9594682957734534
bin242	0.08923899285343523	0.3810933571147878	0.0004238160342836123	0.009203699389583538	10.76863040857512	12.074831583569885
bin243	0.0017592602578247157	0.5219611443715705	0.06096184689825263	1.6984988634543527	9.196004355056546e-05	0.0004940509532763443
bin243-removed_1	0.047195074229333	0.45525796431347054	0.12379942347694767	1.067967624048071	0.0028118562770189973	0.09007273534840006
bin243-removed_2	0.028855442188969464	0.0758437828812935	0.04799759822298239	1.2860548198828916	0.003437252548413492	0.0034080001749468474
bin244	0.015647541121626318	1.5045823373813352	2.290260189123713	2.1852089023664516	0.0005392406794885289	0.04079759229837074
bin245	0.1486613454379879	0.36438499542458386	0.007497803728702515	0.013221031359084442	1.847492441600702	1.5893183830296447
bin246	0.009708390781439388	0.010113374209307477	2.9046325203660004	0.01336168522795636	0.00011810172027236971	0.0009923363818128464
bin247	0.4083731800660694	3.4761892308634277	1.4275840227877434	2.7522228035544742	0.5530768060939479	6.003548364860735
bin248	1.0793534835813292	0.616683058196707	0.014102170097821816	4.259413344774956	0.01781649988886493	0.02579641878460793
bin249	0.02890842241829189	1.955234257711549	0.006187127352361676	2.8161644915964072	0.001752101371432559	0.00023360260358987222
bin25	0.18385890927046308	0.9290775294448548	0.0565340920405349	0.3423415058781257	0.00028876111826686436	0.002334434133388746
bin250	4.798049509199279	0.3292246968053743	0.13865232397919358	3.032642156492628	2.144916538932861	0.2180294445260935
bin251	2.520163595799209	0.2643326811240327	0.015916597854285116	0.12714909201881477	28.00160206576759	7.528287972569474
bin252	1.5285397220549017	0.20858410160690635	0.013456901406927029	8.861858514470802	0.040248905342481656	0.5466838393132389
bin252-removed	3.1523385266639634	0.5787490911311763	0.09187753100258575	8.120590575160266	0.05564853321896862	0.06244836903219209
bin253	0.4524508853294932	0.22470500001683405	1.7147246779091792	2.0915544829125374	0.004429147038191963	0.015180968184854678
bin254	0.33380068471638447	0.10429583346881106	0.03410489343780134	0.033771298938767826	0.6565385304972298	3.3395727393235193
bin255	0.15345265778530465	1.2454208666570028	5.107883461861415	2.1512482627192884	0.005674655952131282	0.07526634352925358
bin256	0.10179297071366579	0.005255192535683594	0.0028682452937731245	0.020928325247190564	4.894656646995852	3.90916639869975
bin257	0.21070745298097093	3.8097765292168755	4.391392707922032	25.344257206115643	0.010925830463527157	0.01219811857960784
bin258	1.0130040955284156	1.699953314746919	0.095388291386264	0.05195087062137439	2.984252795122026	7.948327635273809
bin259	0.0407722794667028	0.006901958198989828	0.001603921435270716	0.002206752801394118	1.7543591264213816	0.487419974065688
bin26	0.2008029739713141	0.750052406001429	0.005826061780478323	0.05761946345983074	4.620682027474491	1.1658637332229669
bin260	0.04595115490401783	11.719606883705213	0.14023126183861392	0.8290820613733986	0.0010653692713540168	0.003359800099387062
bin261	0.02956454663151221	1.159313676713549	2.3682041248482077	0.21509536309162255	0.00011456987330396677	0.0012705849098483273
bin262	0.024360102491375022	4.065559493381913	0.614931989456589	0.38286036505593135	0.0006276336883154918	0.004235155844147658
bin263	0.004681750691800507	0.00966975597559176	0.0016919018027346103	0.004304070191457286	1.0269029417633135	0.3807656132692136
bin264	3.368016066061426	8.365977499395635	0.29909119536901313	2.2809437787025315	0.11870147452193495	2.434716529310891
bin265	0.3918801591007347	0.2391849020482821	0.03860155904723534	0.07032671788935332	1.2985917403098388	1.2011946674490752
bin266	0.07369967385081225	2.5050035948679445	2.018480901777598	5.088650495110246	0.0018814167383096922	0.0018137580149193277
bin267	0.49816620158934344	0.2564174002016883	2.162646451092475	2.318883465406679	0.004773517510573459	0.044334920403394845
bin268-removed_1	0.36729583979084274	4.892558707653345	0.01683325517383666	0.765856872529225	0.014227859151131218	0.03891246194475714
bin268-removed_2	0.06877810814489224	5.241585797029127	0.03551300863247368	0.41118236324204205	0.0018255474012305874	0.006788889417246507
bin268_1	0.47919269443134854	5.553077644257447	0.009806232943608849	0.9441645834642648	0.015732199437018923	0.017146715157667206
bin269	0.00040791166786522645	2.772811146609394	0.00218320284366046	0.07115634884884421	2.89187404469035e-05	6.614507690784724e-05
bin269-removed	0.0006868794776579279	2.5974861544276786	0.007004150678354493	0.06869608924049085	6.66617550669153e-05	0.00015865619985870087
bin27	0.5950376721186231	0.3417727275613749	0.0067638419683609015	0.32866244931454386	0.10963352916820276	1.8529292805255093
bin270	8.4739382773566	0.02711377526930757	0.13793999134132068	1.5608060846738363	1.403926547452157	1.6771518806622348
bin271	3.7287369196909794	1.5602970992294438	0.003447991066508963	0.45608833441331603	0.06192586188434089	0.08262318367157459
bin272	0.052094748040713686	0.016578512378367334	0.0051562246966162335	0.0071949497413012434	0.622772298801168	1.3189672992700874
bin273	1.781021334584796	2.42850742605785	0.03590143675171692	0.20196861829989332	0.460777421388165	7.037153482645998
bin274	5.051078178061856	0.0038294504542245042	0.12526544872726378	0.2603863183121669	3.2046844315194085	0.8469881784344063
bin275	0.0031353897555954926	0.050125382663584864	6.079442140900946	0.13334327811481134	6.581168550958003e-05	0.0005304886328836014
