bins	profileElos1	profileElos10	profileElos12	profileElos2	profileElos3	profileElos7
bin1	0.03820811830287443	0.05072457085036779	0.037219977312282854	0.06719358736022746	0.20158076208068237	0.12187072217296156
bin10	0.04151544134906023	0.08873355321310127	2.4047021027571045	0.12135282855879145	0.0013686409235953924	0.0075275250797746576
bin100	0.07272617242419956	0.30576843296597767	0.0	0.0	5.479943634562131	4.21387121681238
bin101	0.0004949201396862602	0.0	0.4667096917241434	1.8608997252203385	0.0	0.0
bin102	0.0	0.056030846229944885	0.04461054636142109	5.579173370144766	0.0	0.0
bin103	1.8558170194404646	1.3829051375866095	0.016263492981540426	2.4227522200938507	0.0	0.05920927913592062
bin104	0.0191134100732384	0.2639221555318398	0.26444581060233946	0.10237456628268786	0.0	0.00968761880424412
bin105	0.003444827075422192	0.02273585869778647	0.015846204546942085	0.02135792786761759	0.015386894270219125	0.08129791897996373
bin106	0.047952918952301374	0.11479638173429724	0.02179678134195517	3.5252661023722163	0.010898390670977585	0.0
bin107	0.25117709644015707	0.01137405719729013	0.11089705767357877	0.05118325738780559	0.8449976659486793	1.0160824429579183
bin108	0.009997107979477365	0.026242408446128084	0.0	0.06640936014938535	1.04344814535795	0.22939792417193597
bin109	0.0	0.165758160884626	0.0002041356661140714	0.001020678330570357	0.0	0.0
bin11	0.013405376610870266	0.2810733882836569	0.0	0.004395205446186973	2.265069126692456	2.3989031325288495
bin110	0.028586708250575372	0.027750839588277846	1.4279980226690925	3.4930951397413588	0.0	0.0
bin111	0.0	0.0	0.7394941176006179	0.0	0.0	0.0
bin112	2.654504046757387	0.20368213743388414	0.016845891065960343	0.013102359717969154	0.0	3.0768424470171203
bin113	0.007543244793799118	0.05154550609096064	0.0	0.0	0.008800452259432304	0.803355570539606
bin114	0.0010123441875752297	0.0008436201563126915	1.4619937308898945	2.006634903805368	0.0	0.0
bin114-removed	0.0	0.0	5.121531421854666	4.560201982644365	0.0	0.0
bin115	0.013628096337558133	0.16762558495196506	0.02834644038212092	0.04606296562094649	0.0	0.1321925344743139
bin116	0.001286876243042021	4.861175008091235	0.0	0.0	0.0	0.0
bin117	0.0	0.3975321369293796	0.0008217718592855392	0.0024653155778566176	0.15100057914371784	0.09224389120480178
