accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_003023025.1	Bacteroidetes bacterium QS_1_63_11	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter sp003023125	False	False
GCA_003023105.1	Bacteroidetes bacterium QH_10_64_37	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter sp003023105	True	False
GCA_003023125.1	Bacteroidetes bacterium QH_10_64_19	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter sp003023125	True	False
GCA_003023245.1	Bacteroidetes bacterium QS_8_68_15	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__QS-8-64-10; s__QS-8-64-10 sp003023245	True	False
GCA_003023275.1	Bacteroidetes bacterium SW_4_67_19	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__QS-8-64-10; s__QS-8-64-10 sp003023275	True	False
GCA_003023365.1	Bacteroidetes bacterium QH_7_62_13	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter sp003023365	True	False
GCA_003554425.1	Rhodothermaceae bacterium	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Tc-Br11-B2g6-7; s__Tc-Br11-B2g6-7 sp001564055	False	False
GCA_007122295.1	Salinibacteraceae bacterium	d__Bacteria; p__Rhodothermaeota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Tc-Br11-B2g6-7; s__Tc-Br11-B2g6-7 sp007124945	False	False
GCA_007124945.1	Salinibacteraceae bacterium	d__Bacteria; p__Rhodothermaeota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Tc-Br11-B2g6-7; s__Tc-Br11-B2g6-7 sp007124945	True	False
GCA_007130135.1	Salinibacteraceae bacterium	d__Bacteria; p__Rhodothermaeota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Tc-Br11-B2g6-7; s__Tc-Br11-B2g6-7 sp007124945	False	False
GCA_009908415.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__JAAAPH01; s__JAAAPH01 sp009908415	True	False
GCA_009908725.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Longibacter; s__Longibacter sp009908725	True	False
GCA_009908885.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__JAAAOL01; s__JAAAOL01 sp009908885	True	False
GCA_009908945.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Tc-Br11-B2g6-7; s__Tc-Br11-B2g6-7 sp009908945	True	False
GCA_018609755.1	Salinivenus sp.	d__Bacteria; p__Rhodothermaeota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinivenus; s__	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter sp018609755	True	False
GCF_000013045.1	Salinibacter ruber DSM 13855	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__Salinibacter ruber	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter ruber	True	True
GCF_000090405.2	Salinibacter ruber M8	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__Salinibacter ruber	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter ruber	False	False
GCF_000387765.1	Caldisalinibacter kiritimatiensis	d__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Thermohalobacteraceae; g__Caldisalinibacter; s__Caldisalinibacter kiritimatiensis	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Tissierellales; f__Caldisalinibacteraceae; g__Caldisalinibacter; s__Caldisalinibacter kiritimatiensis	True	True
GCF_000419585.1	Salisaeta longa DSM 21114	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salisaeta; s__Salisaeta longa	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salisaeta; s__Salisaeta longa	True	True
GCF_002290345.1	Salinibacter ruber	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__Salinibacter ruber	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter ruber	False	False
GCF_002554705.1	Longimonas halophila	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Longimonas; s__Longimonas halophila	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Longimonas; s__Longimonas halophila	True	True
GCF_002554795.1	Longibacter salinarum	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Longibacter; s__Longibacter salinarum	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Longibacter; s__Longibacter salinarum	True	True
GCF_002894575.1	Salinibacter ruber	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__Salinibacter ruber	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter ruber	False	False
GCF_002894605.1	Salinibacter altiplanensis	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__Salinibacter altiplanensis	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter altiplanensis	False	False
GCF_002894625.1	Salinibacter altiplanensis	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__Salinibacter altiplanensis	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter altiplanensis	False	False
GCF_002894645.1	Salinibacter altiplanensis	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__Salinibacter altiplanensis	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter altiplanensis	True	True
GCF_002894665.1	Salinivenus iranica	d__Bacteria; p__Rhodothermaeota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinivenus; s__Salinivenus iranica	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter iranicus	True	True
GCF_002954405.1	Salinibacter sp. 10B	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter sp002954405	True	False
GCF_003290325.1	Salinibacter ruber	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__Salinibacter ruber	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter ruber	False	False
GCF_003491185.1	Salinibacter ruber	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__Salinibacter ruber	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter ruber	False	False
GCF_003491205.1	Salinibacter ruber	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__Salinibacter ruber	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter ruber	False	False
GCF_003491385.1	Salinibacter ruber	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__Salinibacter ruber	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter ruber	False	False
GCF_003491405.1	Salinibacter ruber	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__Salinibacter ruber	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter ruber	False	False
GCF_003491425.1	Salinibacter ruber	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__Salinibacter ruber	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter ruber	False	False
GCF_014197155.1	Salinibacter ruber	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__Salinibacter ruber	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter ruber	False	False
GCF_014197195.1	Salinibacter ruber	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__Salinibacter ruber	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter ruber	False	False
GCF_014197235.1	Salinibacter ruber	d__Bacteria; p__Bacteroidetes; c__; o__Bacteroidetes Order II. Incertae sedis; f__Rhodothermaceae; g__Salinibacter; s__Salinibacter ruber	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Salinibacteraceae; g__Salinibacter; s__Salinibacter ruber	False	False
