accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_002375995.1	Acetothermia bacterium UBA3571	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__UBA3571; s__UBA3571 sp002375995	True	False
GCA_002376075.1	Acetothermia bacterium UBA3565	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__UBA3571; s__UBA3571 sp002375995	False	False
GCA_002376085.1	Acetothermia bacterium UBA3564	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__UBA3574; s__UBA3574 sp002375935	False	False
GCA_002376125.1	Acetothermia bacterium UBA3563	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__UBA3574; s__UBA3574 sp002375935	False	False
GCA_002376485.1	Acetothermia bacterium UBA3560	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__UBA3571; s__UBA3571 sp002375995	False	False
GCA_002402715.1	Acetothermia bacterium UBA4801	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__Bipolaricaulis; s__Bipolaricaulis sp002479455	False	False
GCA_002403185.1	Acetothermia bacterium UBA4777	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__Bipolaricaulis; s__Bipolaricaulis anaerobius	False	False
GCA_002479455.1	Acetothermia bacterium UBA7521	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__Bipolaricaulis; s__Bipolaricaulis sp002479455	True	False
GCA_003445465.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__64-32; s__64-32 sp001508155	False	False
GCA_003535305.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA7950; g__UBA7950; s__UBA7950 sp003535305	True	False
GCA_003545155.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA9294; g__UBA9294; s__UBA9294 sp003545155	True	False
GCA_003551325.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__B1SED10-245; s__B1SED10-245 sp003551325	True	False
GCA_003552425.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__B1SED10-245; s__B1SED10-245 sp003552425	True	False
GCA_003553125.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__T3SED10-47; s__T3SED10-47 sp003566155	False	False
GCA_003562845.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__T3SED10-47; s__T3SED10-47 sp003562845	True	False
GCA_003563005.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__PWTC01; s__PWTC01 sp003563005	True	False
GCA_003566155.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__T3SED10-47; s__T3SED10-47 sp003566155	True	False
GCA_003567155.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__T3SED10-47; s__T3SED10-47 sp003562845	False	False
GCA_003650505.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA9294; g__B2-G16; s__B2-G16 sp003650505	True	False
GCA_003979035.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA9294; g__RXOA01; s__RXOA01 sp003979035	True	False
GCA_004102645.1	Candidatus Bipolaricaulis sibiricus	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__Candidatus Bipolaricaulis; s__Candidatus Bipolaricaulis sibiricus	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__Bipolaricaulis; s__Bipolaricaulis sibiricus	True	False
GCA_004366985.1	bacterium	d__Bacteria; p__; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__UBA3574; s__UBA3574 sp002375935	False	False
GCA_004367425.1	bacterium	d__Bacteria; p__; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__UBA3571; s__UBA3571 sp002375995	False	False
GCA_004525685.1	Candidatus Atribacteria bacterium	d__Bacteria; p__Atribacterota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA9294; g__SPBW01; s__SPBW01 sp004525685	True	False
GCA_011052375.1	Candidatus Fraserbacteria bacterium	d__Bacteria; p__Candidatus Fraserbacteria; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__RBG-16-55-9; f__DRJF01; g__DRJF01; s__DRJF01 sp011052375	True	False
GCA_011057175.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__Bipolaricaulis; s__Bipolaricaulis sp011057175	True	False
GCA_011362175.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__DTER01; s__DTER01 sp011371555	False	False
GCA_011371555.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__DTER01; s__DTER01 sp011371555	True	False
GCA_011373285.1	Candidatus Fraserbacteria bacterium	d__Bacteria; p__Candidatus Fraserbacteria; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__RBG-16-55-9; f__DRXL01; g__DRXL01; s__DRXL01 sp011373285	True	False
GCA_013151115.1	Caldiserica bacterium	d__Bacteria; p__Caldiserica; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__UBA3571; s__UBA3571 sp013151115	True	False
GCA_014359265.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__64-32; s__64-32 sp001508155	False	False
GCA_014360945.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__DTER01; s__DTER01 sp014360945	True	False
GCA_014360985.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__Bipolaricaulis; s__Bipolaricaulis sp014360985	True	False
GCA_014360995.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__DTER01; s__DTER01 sp014360995	True	False
GCA_014361015.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__Bipolaricaulis; s__Bipolaricaulis sp014361015	True	False
GCA_014361055.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__JACIWI01; s__JACIWI01 sp014361055	True	False
GCA_015485945.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA9294; g__S016-54; s__S016-54 sp015485945	True	False
GCA_015487455.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__RBG-16-55-9; f__RBG-16-55-9; g__S012-72; s__S012-72 sp015487455	True	False
GCA_015490355.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__RBG-16-55-9; f__RBG-16-55-9; g__S012-72; s__S012-72 sp015487455	False	False
GCA_015661965.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__UBA3574; s__UBA3574 sp015661965	True	False
GCA_016179105.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__RBG-16-55-9; f__DRXL01; g__JACOSB01; s__JACOSB01 sp016179105	True	False
GCA_016179115.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__RBG-16-55-9; f__RBG-16-55-9; g__JACQCZ01; s__JACQCZ01 sp016201405	False	False
GCA_016196055.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__RBG-16-55-9; f__DRXL01; g__JACOSB01; s__JACOSB01 sp016179105	False	False
GCA_016201315.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__RBG-16-55-9; f__DRXL01; g__JACOSB01; s__JACOSB01 sp016179105	False	False
GCA_016201405.1	Candidatus Acetothermia bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__RBG-16-55-9; f__RBG-16-55-9; g__JACQCZ01; s__JACQCZ01 sp016201405	True	False
GCA_016930965.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA9294; g__RXOA01; s__RXOA01 sp003979035	False	False
GCA_017999775.1	Candidatus Bipolaricaulis sp.	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__Candidatus Bipolaricaulis; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__Bipolaricaulis; s__Bipolaricaulis anaerobius	False	False
GCA_018334595.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__M55B111; f__M55B111; g__M55B111; s__M55B111 sp018334595	True	False
GCA_018334615.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__M55B111; f__M55B111; g__JAGXLP01; s__JAGXLP01 sp018334615	True	False
GCA_018334895.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__M55B111; f__M55B111; g__JAGXLP01; s__JAGXLP01 sp018334615	False	False
GCA_018334915.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__M55B111; f__M55B111; g__JAGXLP01; s__JAGXLP01 sp018334915	True	False
GCA_018335015.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__M55B111; f__M55B111; g__JAGXLP01; s__JAGXLP01 sp018335015	True	False
GCA_018335255.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__M55B111; f__M55B111; g__JAGXLP01; s__JAGXLP01 sp018334615	False	False
GCA_018335315.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__M55B111; f__M55B111; g__JAGXLP01; s__JAGXLP01 sp018335015	False	False
GCA_018399865.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA9294; g__M55B144; s__M55B144 sp018399865	True	False
GCA_018400715.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__M55B111; f__M55B111; g__M55B111; s__M55B111 sp018400715	True	False
GCA_018609825.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__RBG-16-55-9; f__RBG-16-55-9; g__JAHEOA01; s__JAHEOA01 sp018609825	True	False
GCA_018817505.1	Candidatus Bipolaricaulota bacterium	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA9294; g__SPBW01; s__SPBW01 sp018817505	True	False
GCA_903839615.1	uncultured bacterium	d__Bacteria; p__; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA9294; g__CAIOGO01; s__CAIOGO01 sp903839615	True	False
GCA_903857865.1	uncultured bacterium	d__Bacteria; p__; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA9294; g__CAIOGO01; s__CAIOGO01 sp903857865	True	False
GCA_903859225.1	uncultured bacterium	d__Bacteria; p__; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA9294; g__CAIOGO01; s__CAIOGO01 sp903859225	True	False
GCA_903884015.1	uncultured bacterium	d__Bacteria; p__; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA9294; g__CAIOGO01; s__CAIOGO01 sp903839615	False	False
GCA_903898515.1	uncultured bacterium	d__Bacteria; p__; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA9294; g__CAIOGO01; s__CAIOGO01 sp903857865	False	False
GCA_903898825.1	uncultured bacterium	d__Bacteria; p__; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA9294; g__CAIOGO01; s__CAIOGO01 sp903857865	False	False
GCA_903909075.1	uncultured bacterium	d__Bacteria; p__; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA9294; g__CAIOGO01; s__CAIOGO01 sp903839615	False	False
GCA_903930365.1	uncultured bacterium	d__Bacteria; p__; c__; o__; f__; g__; s__	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950; f__UBA9294; g__CAIOGO01; s__CAIOGO01 sp903839615	False	False
GCF_900465355.1	Candidatus Bipolaricaulis anaerobius	d__Bacteria; p__Candidatus Bipolaricaulota; c__; o__; f__; g__Candidatus Bipolaricaulis; s__Candidatus Bipolaricaulis anaerobius	d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales; f__Bipolaricaulaceae; g__Bipolaricaulis; s__Bipolaricaulis anaerobius	True	False
