accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_012515215.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__UBA1407; f__UBA1407; g__JAAZKI01; s__JAAZKI01 sp002070945	False	False
GCA_012515425.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__UBA1407; f__UBA1407; g__UBA1407; s__UBA1407 sp002305655	False	False
GCA_012515455.1	Oligosphaeraceae bacterium	d__Bacteria; p__Lentisphaerae; c__Oligosphaeria; o__Oligosphaerales; f__Oligosphaeraceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__UBA1407; f__UBA1407; g__JAAZIZ01; s__JAAZIZ01 sp012515455	True	False
GCA_012519765.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__UBA7640; s__UBA7640 sp012519765	True	False
GCA_012799725.1	Oligosphaeraceae bacterium	d__Bacteria; p__Lentisphaerae; c__Oligosphaeria; o__Oligosphaerales; f__Oligosphaeraceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__UBA1407; f__UBA1407; g__JAAZIY01; s__JAAZIY01 sp012799725	True	False
GCA_012799755.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__UBA1407; f__UBA1407; g__JAAZKQ01; s__JAAZKQ01 sp012799755	True	False
GCA_012799905.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__UBA1407; f__UBA1407; g__JAAZKI01; s__JAAZKI01 sp012799905	True	False
GCA_012800565.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__UBA1407; f__UBA1407; g__JAAZIZ01; s__JAAZIZ01 sp012800565	True	False
GCA_012800625.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__UBA1407; f__UBA1407; g__JAAZIY01; s__JAAZIY01 sp012800625	True	False
GCA_013151705.1	Kiritimatiellaeota bacterium	d__Bacteria; p__Kiritimatiellaeota; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__JAADHT01; g__JAADHT01; s__JAADHT01 sp013151705	True	False
GCA_013151865.1	Kiritimatiellaeota bacterium	d__Bacteria; p__Kiritimatiellaeota; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__UBA1407; f__JAADHN01; g__JAADHN01; s__JAADHN01 sp013151865	True	False
