accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_007135795.1	Desulfobacterales bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__B1SED10-16; s__B1SED10-16 sp007135795	True	False
GCA_007136525.1	Desulfobacteraceae bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__B1SED10-16; s__B1SED10-16 sp007136525	True	False
GCA_011389515.1	Desulfobacteraceae bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__B1SED10-16; s__B1SED10-16 sp011389515	True	False
GCA_011389605.1	Desulfobacteraceae bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__Desulfosalsimonas; s__Desulfosalsimonas sp011389605	True	False
GCA_011389935.1	Desulfobacteraceae bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__B1SED10-16; s__B1SED10-16 sp011389935	True	False
GCA_011390415.1	Desulfobacteraceae bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__SURF-3; s__SURF-3 sp011390415	True	False
GCA_011390465.1	Desulfobacteraceae bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__SURF-3; s__SURF-3 sp011390465	True	False
GCA_013151835.1	Deltaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__JAADHK01; s__JAADHK01 sp013151835	True	False
GCA_014237275.1	Desulfobacteraceae bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__SURF-3; s__SURF-3 sp014237465	False	False
GCA_014237465.1	Desulfobacteraceae bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__SURF-3; s__SURF-3 sp014237465	True	False
GCA_016186145.1	Candidatus Sungbacteria bacterium	d__Bacteria; p__Candidatus Sungbacteria; c__; o__; f__; g__; s__	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Sungbacterales; f__SURF-37; g__JACPMF01; s__JACPMF01 sp016186145	True	False
GCA_018224315.1	Desulfobacterales bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__Desulfosalsimonas; s__Desulfosalsimonas sp018224315	True	False
GCA_018334555.1	Desulfobacterales bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__M55B175; s__M55B175 sp018334555	True	False
GCA_018334655.1	Desulfobacterales bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__Desulfosalsimonas; s__Desulfosalsimonas sp018335195	False	False
GCA_018334855.1	Desulfobacterales bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__Desulfosalsimonas; s__Desulfosalsimonas sp018334855	True	False
GCA_018335195.1	Desulfobacterales bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__Desulfosalsimonas; s__Desulfosalsimonas sp018335195	True	False
GCA_018399235.1	Desulfobacterales bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__M55B175; s__M55B175 sp018399235	True	False
GCA_018399455.1	Desulfobacterales bacterium	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__; g__; s__	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__M55B175; s__M55B175 sp018399455	True	False
GCF_013761005.1	Desulfosalsimonas propionicica	d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfosalsimonas; s__Desulfosalsimonas propionicica	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__SURF-3; g__Desulfosalsimonas; s__Desulfosalsimonas propionicica	True	True
