accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCF_003338615.1	Halanaerobium sp. DL-01	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__QPJE01; s__QPJE01 sp003337245	False	False
GCF_003953885.1	Halocella sp. SP3-1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halocella; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__DTU029; g__Halocella; s__Halocella sp003953885	True	False
GCF_003991135.1	Anoxybacter fermentans	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__; g__Anoxybacter; s__Anoxybacter fermentans	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__DY22613; f__DY22613; g__Anoxybacter; s__Anoxybacter fermentans	True	True
GCF_004362045.1	Halanaerobium saccharolyticum	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium saccharolyticum	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium saccharolyticum_C	True	False
GCF_004362065.1	Halanaerobium congolense	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	False	False
GCF_004362725.1	Halanaerobium saccharolyticum	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium saccharolyticum	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium saccharolyticum_B	False	False
GCF_004364065.1	Halanaerobium congolense	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	False	False
GCF_004365235.1	Halanaerobium saccharolyticum	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium saccharolyticum	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium saccharolyticum_A	False	False
GCF_004365685.1	Orenia marismortui	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halobacteroidaceae; g__Orenia; s__Orenia marismortui	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halobacteroidales; f__Halobacteroidaceae; g__Orenia; s__Orenia marismortui	False	False
GCF_004366375.1	Halanaerobium congolense	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	True	True
GCF_004368825.1	Halanaerobium saccharolyticum	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium saccharolyticum	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium saccharolyticum_A	False	False
GCF_016908315.1	Halanaerobacter jeridensis	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halobacteroidaceae; g__Halanaerobacter; s__Halanaerobacter jeridensis	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halobacteroidales; f__Halobacteroidaceae; g__Halanaerobacter; s__Halanaerobacter jeridensis	True	True
GCF_016908635.1	Sporohalobacter salinus	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halobacteroidaceae; g__Sporohalobacter; s__Sporohalobacter salinus	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halobacteroidales; f__Acetohalobiaceae; g__Sporohalobacter; s__Sporohalobacter salinus	True	True
GCF_900100055.1	Halanaerobium congolense	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	False	False
GCF_900100575.1	Halanaerobium congolense	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	False	False
