accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_002748055.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__GCA-2748055; g__GCA-2748055; s__GCA-2748055 sp002748055	True	False
GCA_003648635.1	Bacteroidetes bacterium	d__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__GCA-2748055; g__GCA-2748055; s__GCA-2748055 sp003648635	True	False
GCA_004525825.1	Bacteroidia bacterium	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__GCA-2748055; g__GCA-2748055; s__GCA-2748055 sp004525825	True	False
GCA_011048475.1	Bacteroides sp.	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__GCA-2748055; g__GCA-2748055; s__GCA-2748055 sp011048475	True	False
GCA_011056635.1	Bacteroides sp.	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__GCA-2748055; g__GCA-2748055; s__GCA-2748055 sp011056635	True	False
GCA_016926655.1	Bacteroidales bacterium	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__GCA-2748055; g__JAFGWU01; s__JAFGWU01 sp016936975	False	False
GCA_016936975.1	Bacteroidales bacterium	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__GCA-2748055; g__JAFGWU01; s__JAFGWU01 sp016936975	True	False
GCA_018400695.1	Bacteroidales bacterium	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__GCA-2748055; g__M55B112; s__M55B112 sp018400695	True	False
