accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_012719295.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__SLHB01; g__UBA2224; s__UBA2224 sp012719295	True	False
GCA_012730045.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__CAITNO01; g__JAAYBR01; s__JAAYBR01 sp012730045	True	False
GCA_012730105.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__CAITNO01; g__JAAYBJ01; s__JAAYBJ01 sp012730105	True	False
GCA_012965445.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__GCA-2746185; g__DTSJ01; s__DTSJ01 sp012965445	True	False
GCA_013349485.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__SLHB01; g__DUZN01; s__DUZN01 sp013349485	True	False
GCA_013349535.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__SLHB01; g__DUZN01; s__DUZN01 sp013349485	False	False
GCA_013359265.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__SLHB01; g__JABWCD01; s__JABWCD01 sp013359265	True	False
GCA_016125095.1	Candidatus Hydrogenedens sp.	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__Candidatus Hydrogenedens; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__WGMK01; g__WGMK01; s__WGMK01 sp016125095	True	False
GCA_016182605.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__WGMK01; g__JACPGE01; s__JACPGE01 sp016182605	True	False
GCA_016182645.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__JACPGD01; g__JACPGD01; s__JACPGD01 sp016182645	True	False
GCA_016192355.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__JACPGD01; g__JACPGD01; s__JACPGD01 sp016182645	False	False
GCA_016209895.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__SLHB01; g__JACQVH01; s__JACQVH01 sp016209895	True	False
GCA_016215105.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__SLHB01; g__JACRLJ01; s__JACRLJ01 sp016215105	True	False
GCA_016791475.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__WGMK01; g__JAEUWI01; s__JAEUWI01 sp016791475	True	False
GCA_016934125.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__SLHB01; g__JAFGTL01; s__JAFGTL01 sp016934125	True	False
GCA_017997415.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__SLHB01; g__UBA2224; s__UBA2224 sp012719295	False	False
GCA_018005585.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__JAGMZX01; g__JAGMZX01; s__JAGMZX01 sp018005585	True	False
GCA_018056705.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__CAITNO01; g__JAGPFE01; s__JAGPFE01 sp018056705	True	False
GCA_903822375.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__CAITNO01; g__CAITNO01; s__CAITNO01 sp903822375	True	False
GCA_903837785.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__CAIZGN01; g__CAILVY01; s__CAILVY01 sp903837785	True	False
GCA_903893795.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__CAITNO01; g__CAITNO01; s__CAITNO01 sp903893795	True	False
GCA_903932505.1	Candidatus Hydrogenedentes bacterium	d__Bacteria; p__Candidatus Hydrogenedentes; c__; o__; f__; g__; s__	d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentiales; f__CAIZGN01; g__CAIZGN01; s__CAIZGN01 sp903932505	True	False
