accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_003566915.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	Undefined (Failed Quality Check)	False	False
GCA_003567255.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__T3Sed10-183; s__T3Sed10-183 sp003567255	True	False
GCA_007117865.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__SKFT01; s__SKFT01 sp007117865	True	False
GCA_007127445.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	Undefined (Failed Quality Check)	False	False
GCA_007692545.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__UBA7441; s__UBA7441 sp007692545	True	False
GCA_007695295.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__REEB01; s__REEB01 sp007695295	True	False
GCA_009772895.1	Puniceicoccaceae bacterium 5H	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Verruco-01; g__WOUP01; s__WOUP01 sp009772895	True	False
GCA_011522825.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__GCA-2690565; s__GCA-2690565 sp011522825	True	False
GCA_013215645.1	Coraliomargarita sp.	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__Coraliomargarita; s__	Undefined (Failed Quality Check)	False	False
GCA_014381645.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__UBA7441; s__UBA7441 sp002480015	False	False
GCA_016776765.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__UBA7441; s__UBA7441 sp009886465	False	False
GCA_016776805.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__UBA7441; s__UBA7441 sp002480015	False	False
GCA_016777905.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__UBA7441; s__UBA7441 sp002480015	False	False
GCA_016777925.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	Undefined (Failed Quality Check)	False	False
GCA_017854345.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__BACL24; s__BACL24 sp017854655	False	False
GCA_017854655.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__BACL24; s__BACL24 sp017854655	True	False
GCA_017856865.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__BACL24; s__BACL24 sp017857255	False	False
GCA_017857255.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__BACL24; s__BACL24 sp017857255	True	False
GCA_018402305.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__UBA7441; s__UBA7441 sp018402305	True	False
GCA_902516225.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__UBA7441; s__UBA7441 sp902516225	True	False
GCA_902521695.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	Undefined (Failed Quality Check)	False	False
GCA_902547995.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	Undefined (Failed Quality Check)	False	False
GCA_902587165.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__UBA7441; s__UBA7441 sp902587165	True	False
GCA_902603705.1	Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__UBA7441; s__UBA7441 sp902603705	True	False
GCA_902609815.1	uncultured Pelagicoccus sp.	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__Pelagicoccus; s__	Undefined (Failed Quality Check)	False	False
GCA_904424815.1	Puniceicoccaceae bacterium Marseille-Q1082	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__CAG-312; g__Merdousia; s__Merdousia sp001917305	True	False
GCA_905187665.1	uncultured Coraliomargarita sp.	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__Coraliomargarita; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__CAG-312; g__Merdousia; s__Merdousia sp000438015	False	False
GCA_905478285.1	uncultured Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__BACL24; s__BACL24 sp002292345	False	False
GCA_905478485.1	uncultured Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__BACL24; s__BACL24 sp003503355	False	False
GCA_905478515.1	uncultured Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	Undefined (Failed Quality Check)	False	False
GCA_905478535.1	uncultured Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__BACL24; s__BACL24 sp017854655	False	False
GCA_905479975.1	uncultured Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__BACL24; s__BACL24 sp905479975	True	False
GCA_905480495.1	uncultured Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__BACL24; s__BACL24 sp017857255	False	False
GCF_000025905.1	Coraliomargarita akajimensis DSM 45221	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__Coraliomargarita; s__Coraliomargarita akajimensis	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__Coraliomargarita; s__Coraliomargarita akajimensis	True	True
GCF_003185655.1	Coraliomargarita sinensis	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__Coraliomargarita; s__Coraliomargarita sinensis	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__WN38; s__WN38 sp003185655	True	True
GCF_014230055.1	Puniceicoccus vermicola	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__Puniceicoccus; s__Puniceicoccus vermicola	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Puniceicoccus; s__Puniceicoccus vermicola	True	True
GCF_014230085.1	Ruficoccus amylovorans	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__Ruficoccus; s__Ruficoccus amylovorans	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__KCTC-12870; g__Ruficoccus; s__Ruficoccus amylovorans	True	True
GCF_014230145.1	Pelagicoccus albus	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__Pelagicoccus; s__Pelagicoccus albus	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Pelagicoccus; s__Pelagicoccus albus	True	True
GCF_014651635.1	Cerasicoccus arenae	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__Cerasicoccus; s__Cerasicoccus arenae	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__KCTC-12870; g__Cerasicoccus; s__Cerasicoccus arenae	True	True
GCF_014803405.1	Pelagicoccus sp. NFK12	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__Pelagicoccus; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Pelagicoccus; s__Pelagicoccus sp014803405	True	False
GCF_016595505.1	Pelagicoccus mobilis	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__Pelagicoccus; s__Pelagicoccus mobilis	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Pelagicoccus; s__Pelagicoccus mobilis	True	True
GCF_016595555.1	Cerasicoccus arenae	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__Cerasicoccus; s__Cerasicoccus arenae	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__KCTC-12870; g__Cerasicoccus; s__Cerasicoccus arenae	False	True
