accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_011046055.1	Sediminispirochaeta sp.	d__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Sediminispirochaeta; s__	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__DSM-16054; f__Sediminispirochaetaceae; g__DSBN01; s__DSBN01 sp011046055	True	False
GCF_000143985.1	Sediminispirochaeta smaragdinae DSM 11293	d__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Sediminispirochaeta; s__Sediminispirochaeta smaragdinae	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__DSM-16054; f__Sediminispirochaetaceae; g__Sediminispirochaeta; s__Sediminispirochaeta smaragdinae	True	True
GCF_000378205.1	Sediminispirochaeta bajacaliforniensis DSM 16054	d__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Sediminispirochaeta; s__Sediminispirochaeta bajacaliforniensis	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__DSM-16054; f__Sediminispirochaetaceae; g__Sediminispirochaeta; s__Sediminispirochaeta bajacaliforniensis	True	True
