k_number	Elos10	Elos12	Elos01	Elos02	Elos03	Elos07
K01580	0.8354887728728109	0.0	0.12857821257970972	0.32107761682468905	2.6011938523880227	1.4542444860314754
K01581	9.475657067806745	6.656512788181161	12.714823041627138	3.5232595270573244	17.6246828053597	27.738384967954385
K01584	0.6244618395297417	0.0	0.0	3.5180691746048955	0.0	0.25322796833682104
K01585	22.153872764733272	7.942536719826578	15.213824323207566	17.26237997449548	19.68268014270644	19.59079300812194
K01586	115.70083498811192	116.75984069502677	134.71849350962097	120.19450995252434	156.79865544087866	168.8267561043714
K01588	172.25153578164603	161.49091223470927	151.75174009535587	175.74998792116702	166.07415770772397	186.22629549496162
K01589	67.61481998532098	82.33206506447222	111.0448805597237	59.07538991954451	145.79580224637792	161.96487830733747
K01591	130.47333512569492	143.7720343141829	139.88071226821006	152.74543116973385	157.28502859929392	171.32813395392262
K01593	35.58686523656733	79.84353287601034	12.043719733018246	23.196516639239483	44.0525206526893	50.05010142704292
K01595	153.4486030234084	288.93258944602326	340.80434298519873	103.89142245240335	291.6268838724336	307.0022443154892
K01596	75.0094108891882	33.9350637550261	23.13596735944383	56.19451899082045	30.649887441738567	64.02681246560681
K01597	32.45625619074746	31.626897189505176	9.055784585527269	35.04010159458169	40.79265546276081	41.064591471677346
K01598	0.5151673309135536	0.8427420637983013	0.08232568477483877	0.0	0.0	0.0
K01599	348.9028313255653	339.86211281075464	168.33582402628105	363.30095430757035	189.19795627297248	223.5197632715345
K01601	30.47469159287298	30.7057707748192	71.30903337464444	30.917650076888183	21.924847195023432	43.51561362973416
K01602	12.176723353952175	15.517912184404745	38.039088470687894	12.25503908130368	9.589961640744937	18.729892168649418
K01604	16.066974905776803	46.57946210526789	46.66664690616427	41.3770793508041	31.05174071797666	22.457107928357296
K01607	133.52374158222034	198.29368296295246	207.72801328166403	170.6465463782008	204.67207192053405	231.78946171069848
K01608	0.4859875825106406	0.0	0.0	0.2442308946491626	0.0	0.16279349889530328
K01609	61.993504085681785	54.81307531256485	43.168243255062336	42.66225353566859	74.05710117412266	81.81775731125313
K01610	109.57047637215321	200.42659868571036	74.78541721519558	104.30580838985357	144.86157137547247	121.99428442581008
K01611	20.857852204710838	9.989022308106984	10.099095098011551	12.201660262800667	13.718232359564377	15.10169537938018
K01613	119.32856834393574	126.2414326927862	104.5979518703009	117.93290574195788	99.04992019427738	114.76564285843159
K01615	8.968133794591596	2.3514367786375985	3.283640592601315	12.395881373923679	0.0	0.14194739985558932
K01616	0.0	11.686707461195278	7.187569119046997	0.7579121639256475	14.139052827955567	13.195839392307022
K01617	1.6500830073337034	0.3670537207864575	0.49348375023679586	0.281765055820657	6.013406694241149	3.5356078016340504
K01619	157.66267161462304	199.01805991436487	164.935079003471	187.7096651008716	180.18609954145205	180.8858610337245
K01620	147.08156845476697	199.72561185842113	163.9555131666735	157.76587803816224	149.70236443479226	173.2067020102899
K01621	24.4254753373773	15.016252890182436	9.6489880227678	17.079199427038716	14.66675734629539	18.838613382796108
K01622	9.962531724037268	19.801155940876374	3.3740901449134855	21.324263968480526	0.538239612461384	0.8773154638774208
K01623	37.12837686138655	34.63990252188844	39.881560147219666	29.65019283153186	31.38270671155845	52.577878542600345
K01624	190.3564059303278	125.00505935233379	113.39140793993907	215.76187582405316	90.67747931218706	90.52184887920347
K01625	65.15477133610435	61.2993775912256	97.57464524180138	78.67905875592642	102.70130246818424	94.85171951671053
K01626	117.56381861585388	103.61497420152604	89.39460135488714	56.794738322536375	137.67946874253292	172.42191431492412
K01627	107.00724611837028	74.77525721699269	60.35431373326447	97.46228710485897	92.25723164922627	106.44584545313101
K01628	44.48048191105267	52.292696379599185	68.52267088025896	54.786892723368965	51.15708508228819	63.50071308945346
K01629	8.29027187370647	4.868666881973545	1.4950212506610914	17.31868792213444	0.0	0.1749859785723774
K01631	5.657764968327504	0.6323798405580822	1.1968677196413988	0.7784214325826364	10.375177024625067	6.178016738995036
K01633	83.61117445455966	99.36452569865844	55.20131511063821	73.08326601226359	98.1341581434442	95.07586247683813
K01634	17.785784169131208	13.659915206884197	3.8753588824142318	19.449964662620168	22.491710796773944	22.317986482246095
K01635	2.1317259779621405	8.838381506776196	0.8540597683355768	4.3305242981004115	2.3795478978495854	4.083623624087418
K01637	37.32030682484577	48.886470607352315	32.54106899005255	17.287993760318862	81.64529212856128	83.13936957829021
K01638	16.312003404079377	5.789236323292436	3.634740925678775	6.76956613901733	46.32877367351331	33.5150175347232
K01639	14.26175939236083	10.848266775875405	3.47885785172729	14.190345816713418	2.884689346556124	4.419011606108234
K01640	72.78177848221729	98.10337255795872	67.72596150573035	69.45966771818404	102.749689257074	112.19767045111074
K01641	41.15144354976646	56.689493770607434	73.9935299402948	58.55030328663611	78.88412977763113	82.38328772752837
K01643	30.9732182405396	15.79086222179999	5.282202745219115	33.434922733967944	0.47334173418475045	2.157928691300638
K01644	71.48976585593253	79.16327814152856	124.27614602715809	71.23385625700068	144.72648125362983	145.83966237290832
K01646	5.694055944669685	6.154861765840543	0.963723646968097	7.113897071299439	0.0	0.3767681600501999
K01647	104.35557197984264	124.38016005011669	115.63496941938413	88.64852412303841	160.4692149830624	164.39498327317844
K01648	8.88445610131859	8.176173260846552	2.944910315404726	29.645788408417197	0.0	0.0
K01649	120.97281950027933	102.28210384658014	75.10558314954696	121.65016910957041	107.97127434379827	96.49724611709277
K01652	125.36592474583647	116.95927851984933	125.22422192379793	145.1570124960587	147.76548045250053	168.6436773526023
K01653	149.05611843669152	147.88997830156362	186.4704907582642	146.80753384652058	156.59331943901293	158.61652005712867
K01654	4.019134873179232	5.044400251168519	0.280615088018534	8.773500867964744	0.23058312920795945	0.33195576147032213
K01655	0.6326182335350107	1.4555699333368088	1.3686503893703035	0.780848961765814	0.30537916867771975	0.299002099602597
K01657	83.82251171732291	111.37159486579806	131.71886236318628	86.8746360077229	139.77671008768087	134.9385132195334
K01658	108.26412418454834	143.55646356277225	173.64317428031188	113.13883334633087	189.86705990142508	182.83488242746768
K01659	13.018354307235276	4.852459508450338	8.605696028331243	4.409897796508594	7.946703738462109	21.8997236051608
K01661	26.909873135532088	70.4447534431362	78.06130059760456	25.050443476429976	70.21242428297606	64.89768412300768
K01662	122.08189878865329	75.52711335937694	78.73795006150729	120.51385745186482	90.76464749443514	112.46949125977146
K01663	15.461018653650969	7.7472375931425494	6.788797775708866	13.482998683320458	0.0	7.710424222373222
K01664	55.42588253381313	74.91358789448259	43.489149911322805	47.29719267569215	63.49037495196701	83.86835702976963
K01665	20.812895425692574	11.989290136095445	17.495070029774876	18.943359439736184	10.75511980812498	16.468258281728133
K01666	36.508666575148446	16.82849257549175	11.409046979700435	24.39624179685612	17.46277668980376	21.72919279894856
K01667	22.877350182745502	66.9120781727992	20.915847876614794	49.13785527883753	19.069105891351608	23.09765744375343
K01668	10.43973054315817	40.296755650625556	11.240160532635853	20.195575557115916	6.136942629276705	11.231270315943435
K01669	70.23329765879996	85.78533578517991	134.99421242582073	67.82488373094631	229.47099067845375	188.99168575268055
K01671	0.0	0.0	0.0	0.3405836855761438	0.0	0.0
K01673	108.72343807510563	120.8007072888268	163.40616972547176	88.99429279636163	163.46658111693725	182.86034563332387
K01674	4.770266741217937	18.549595425642416	9.07916917619548	2.811695735237891	13.324455839829321	12.617304849262545
K01676	36.453870011402344	16.623189986551477	10.983755940214104	23.29211300670828	3.4622668306186406	15.60687558850744
K01677	20.686368851349535	17.225813111379306	16.05023083664608	51.70055894340398	1.5775532422968412	1.4506523058350713
K01678	16.264426390805998	16.05883258641829	14.991648490202289	41.75258458603305	1.0302669473992916	1.3318358607021203
K01679	69.91919158815193	89.8066531652543	74.1094788443255	63.69831211952315	121.7016553609029	114.27036039924629
K01681	41.14979529067639	39.6126930932728	28.505369739599224	21.317904110255867	60.71698348881098	85.15716967015356
K01682	7.726821969234085	2.9866373308517264	12.19686583951585	12.08117970943978	11.132856792325361	6.018631762924907
K01684	23.195841852180248	31.22392695842383	42.65443224383688	29.249234751640845	37.110289195451045	39.47133810372994
K01685	2.600949916512203	1.5386168682033388	2.086261774842682	4.2656918336170975	12.842176930975048	3.249671047924476
K01686	84.70856076459302	51.82970537498041	23.78444161373172	71.72846063395589	51.31728153577308	35.607121844327004
K01687	89.62317167308868	76.04744780515968	85.42175606202491	104.73761084331063	93.70962645365934	102.63817394115165
K01689	285.86877512828033	318.7388592621859	299.0775723421885	308.200550884311	300.7105173578583	305.4357081580291
K01690	8.61448121632581	2.065913481074635	2.664891508522964	2.853030790169123	18.826883650946126	16.66940259943276
K01692	208.03446187612394	300.23997322859293	261.0355135766457	249.88485421087785	351.57605477285153	378.8483996986603
K01693	42.068180077999706	65.88446782512705	69.70411676975428	54.177666051324756	87.19537593183938	85.42786088724066
K01695	141.64830925610715	186.26194428732154	206.32376379734526	136.9319508235093	206.79245963178633	219.83978892725167
K01696	90.25907764189581	106.33112375843193	128.28978843096522	113.49683891261942	136.08785380905815	146.30844880037557
K01697	22.837431865350727	50.10708325589281	11.400421273069728	7.784866137529693	75.81734242426148	64.993752726644
K01698	136.11832096271124	207.12830076355982	236.24682527210763	133.80778782357706	231.50999847512355	248.40859156067546
K01699	0.6841826870938053	0.8247341773607267	6.421892288897387	1.3714493767404172	0.7447690254982836	1.6877598965230496
K01703	114.46312122744654	102.14309763208573	98.87003638256343	143.0682993280357	112.99336533277942	120.07185187987572
K01704	153.7716793708805	141.39168455174723	159.3928606465238	173.52668770699364	164.01473006485364	162.33205876268536
K01705	1.9761865304704216	6.608359407573932	0.0	0.8935426452717092	0.2620811386583838	0.584741372267839
K01706	3.0960717234652124	0.6361380321389143	1.0072540217572672	1.4749989199308962	1.6439484716683932	4.043094589359107
K01707	0.0	0.0	0.0	0.1847068061365755	0.0	0.0
K01708	0.31104376335096684	0.0	0.0	0.0	0.0	0.13989162218409043
K01709	19.643111604045302	14.483505107277898	5.653143314630055	18.230347177464918	5.9816181539812625	10.3461365775209
K01710	91.44711527424757	83.21520148385326	57.941695440715634	102.54396403810968	104.91266878499353	102.29030910675
K01711	113.37885950977704	121.83449948941468	65.93163304967622	106.83918857482827	98.563511278224	110.52580975346694
K01712	67.57973519502693	93.24631939787699	29.507492410331647	96.39495482889325	38.90629925793938	44.39441217625452
K01713	0.64828694161692	1.0852929359854266	0.7731025672876788	1.0042835760203082	3.524353264600636	3.7623871337034513
K01714	142.84761243193785	156.34561708528258	188.40033799118564	175.7627237317322	171.01190536786612	203.51705640190244
K01715	43.4631078939712	51.08030598145792	28.777190606752754	61.466583953202246	33.284282261090944	37.288275999917154
K01716	35.463175541546306	16.89125409916227	34.12556018830112	22.93784395771494	47.35822266494132	53.95886348561591
K01719	137.00351806789408	168.5375986529985	138.36074535545728	115.68397296549252	185.9995562280643	185.5088113143146
K01720	14.52048337205488	45.34597289423113	20.323594415222598	8.638667045367194	28.10295133544373	34.28181075732962
K01721	5.235160706065994	8.327060654740807	6.6170651047088205	2.012598728131573	19.289670177337896	14.50086325162015
K01724	149.86398789117013	184.09205876800044	179.5046715571248	123.99678244154394	211.86432301813318	214.19425217695235
K01725	11.496800377295441	6.661754403878269	10.635835155931174	8.676600877089289	21.901841624618807	18.775123227043277
K01726	73.258892399893	70.53262839961539	48.88749229646416	64.77121832437574	92.45007929598992	109.25424313268454
K01728	3.8555414989436176	1.5968095558874622	0.20009861650651142	1.7612569165049476	3.525446107414689	0.21535307884433583
K01729	11.440575127162207	7.234438831578673	2.873926934861974	12.323422980746692	3.239183865999558	8.674034953002957
K01730	34.32845016146869	8.779163105762601	4.259617631749611	32.686640216194355	3.643732374208506	7.083265896593257
K01733	129.56500969580247	216.1490662324094	239.79281660225524	220.99679288405048	212.01548619829623	218.61195250892615
K01734	34.951521373879814	60.832280975995026	92.25476567667923	67.26458317194205	88.49492694711925	76.59829776296338
K01735	117.72040322941152	118.24761857836766	68.03755358398469	106.01449119366204	121.84283322062994	136.35993043156554
K01736	138.8132714171708	146.30918310862643	129.27969474561286	141.55730323502377	154.20026856308056	170.56693931892315
K01737	237.43938062208508	269.567736662142	267.6355809653469	186.97447782892343	307.0394025186846	293.5463599091951
K01738	85.02664842025439	70.735339132293	42.152574632418435	90.40349896954662	44.25942552092612	50.06572217764962
K01739	27.826302261981233	81.69389214943779	63.60271262923876	25.622640269608134	88.0140202376266	93.4520232447446
K01740	97.0942090092121	109.975477703456	147.82667136562628	96.18779404840048	154.96021447109462	160.29820346191752
K01741	0.0	0.7820898699585637	0.16790869414465562	0.637836645820742	0.20655623126546535	0.3293944323253327
K01743	1.733652378073259	0.9323734164895023	0.168197575689179	3.4251819833515778	0.0	0.0
K01744	27.650767060341643	25.456834462413617	20.529452144571852	31.093572177969612	30.2483291660147	25.8187388795555
K01745	69.62741752521116	103.97849858612494	39.68495218270949	108.48053627909502	64.88507480734572	63.67717425142698
K01749	107.75292672810401	151.25049365559536	153.01611720978673	100.45536621125235	181.69176652207864	184.64935801089686
K01750	0.7515739410806273	0.0	0.22693497127082218	1.2761856210050053	1.0832083654403801	1.380321406706578
K01751	8.212742216115824	15.45594200408251	10.408615006725373	5.82173267532848	8.385794125063692	10.42008137976067
K01752	82.57495817192978	47.095131209777975	37.106621436476274	82.59049495231358	136.69540066354276	122.95509290042085
K01753	7.245720611272904	5.5787775947658425	8.511007694894625	25.410664666039317	0.6216085456626489	2.933466374550095
K01754	115.29450252695638	192.21477361478279	172.7483322154697	117.09847946759005	221.8100306956545	244.80647214331017
K01755	152.34704483201895	144.2129779968058	163.6543448974841	146.72537338366882	187.90237212066805	187.1491204655055
K01756	121.68643371247533	133.58297309118387	121.54518027254451	159.3843184504684	135.64485466564304	148.35955012074473
K01758	10.000766650709492	43.137523862474524	24.46102811627224	10.026172985301535	58.56587996644123	55.75294717640745
K01759	42.6526064946931	77.86724799033307	191.2883349387096	65.03864888742858	163.93578837421813	143.83441615103325
K01760	12.743428789700173	23.490894943435684	17.43133461311203	7.641797492178161	48.25854412067788	43.1993181150794
K01761	13.571185675793405	21.976517445875846	13.566069918513158	30.404368478162304	3.28537602985161	8.379037768979419
K01764	0.0	0.0	0.45016818480124565	0.0	0.10764389975799193	0.0
K01767	2.6971373985808005	3.2792937477247506	3.2040111355753598	1.4750820728642426	2.7653214112101563	3.8792603653601727
K01768	267.7263404815792	164.16685217472372	113.72753643143002	240.78378711493428	229.49149321419222	220.62749736726323
K01770	54.31295340404753	50.14610723640896	39.48397395893598	50.79218825246975	49.711638433906046	54.444271892584624
K01771	0.0	0.17828938063696284	0.0	0.11312285993607027	0.0	0.0
K01772	110.89222499768834	188.5283543940749	142.11656838799632	67.75686194911628	216.7144644649604	203.02388106546013
K01775	223.1529119815533	206.66923614544967	101.83901645640215	216.97653095673425	186.26533604741243	197.7093264950825
K01776	105.86563786596459	68.46331517516646	37.72020398523912	111.07362831727042	81.51594557733642	75.46070425746652
K01777	7.97348408844655	6.806515090734661	3.9300334183248222	10.7812123494977	0.3624193059846007	1.4848066524523367
K01778	164.00871796049913	176.42650600653948	169.77288749116983	156.54603255302848	181.7457985480811	199.3092902689165
K01779	92.23308308351702	94.19782567671373	60.07061724210436	136.28236547291257	65.49552920477743	79.4834602740698
K01780	0.0	0.0	0.0	0.21544388559517297	0.0	0.0
K01782	9.281654338031744	30.01083069304505	9.66730237196867	5.885776528121348	49.105003399192576	37.30009326560999
K01783	120.67814122238754	124.71375952405785	72.10172618462131	133.1197858177743	120.53408131809957	133.16248522062511
K01784	186.83041378213912	243.10437412118813	210.56109681046192	241.2387704603264	261.3066438613728	258.529111969478
K01785	121.79485871318789	86.2191435911989	34.940343177410156	85.29931441488591	86.2608500604196	73.7358455719552
K01787	19.753061903134284	9.514530630646185	5.46436478069836	10.557726770542125	13.493379391859957	14.304861340309932
K01788	4.925144542964791	5.662833699198466	3.8882307773884737	13.793338842332705	2.79221115505204	1.2504539223327935
K01790	114.52294454227213	103.65142286954284	63.0227014491981	97.56553622454834	125.41624596468678	132.55107798294105
K01791	39.850191304141944	64.54221715634563	39.475407510058	68.4626586826552	34.46402954481074	38.678135741064985
K01792	13.346764807570898	4.59288786104056	5.595798476237398	8.326143451266432	5.959026031267034	9.31149783967618
K01793	6.174627400507767	10.82931038033746	2.721336369796146	8.446564992868167	1.5629306031713888	0.2190716469091124
K01795	0.2111294006044419	0.1787195184848057	0.9518332085233248	0.3702505063119923	0.0	0.0
K01796	17.43717298012496	22.02177842518572	10.534946980115935	22.76434938581668	20.921237566818455	24.00424552283221
K01798	24.396804997645223	12.412361039681741	4.660503736138035	19.08987759064526	33.68829216987619	24.451334707958694
K01799	23.71084230783956	27.9430780969415	36.68875428232323	18.49729223468109	75.67232955784954	67.94137256764141
K01800	11.878116188495822	7.883527873149112	6.666284223759373	4.954825792254508	21.16007624071989	28.168828475854088
K01801	4.6445452667856815	2.670417080339825	1.728572720384362	1.8935907863967274	2.698653529848187	9.680728148264219
K01802	10.359088808457836	17.209426513752835	8.243425608865545	7.792073619203948	13.020361711270375	10.519157619702172
K01803	182.81476572348245	174.70036558043998	96.35647065644656	180.6339593671523	137.68820701534065	157.6130221051646
K01804	71.02152267545557	29.06992069465223	16.215665519614568	50.33914693042433	11.55818942767273	25.32280275811344
K01805	107.76988066840715	56.755227657098295	25.953097590125832	105.02723251015615	38.0493540520555	52.19145750910322
K01807	58.15603195637223	111.4805052174131	118.4348834210954	78.88856391266911	134.98979261469717	133.59611409776994
K01808	115.92476694111589	83.23062302861601	48.974160463430735	132.54731810697461	62.986518543379255	66.46189000414422
K01809	141.25911517632505	69.59692968668678	42.01693919185041	135.84972344306397	57.957195572094854	72.90204703100683
K01810	150.33069991799863	112.97045309105053	125.90166396014332	143.05552059982728	164.20465452470364	171.00370024543088
K01811	38.069477176738204	17.53601143202141	15.196663648380015	39.04183114717233	6.911678790344785	10.867557627734044
K01812	78.32017494631765	44.62770610609321	19.61688645625121	60.813589332338246	53.85423232163193	30.943861732967736
K01813	25.330952177403724	5.811592462204679	4.361055793582305	17.450630168533685	8.953976289718687	12.129757722583717
K01814	99.66177509196908	104.96632945475338	115.33606035201718	113.58199019871874	129.21826846329964	124.66770381156252
K01815	18.089145815515266	7.268979452219234	2.282804926185829	12.411211019538996	5.967424606512862	3.247257829562736
K01816	40.94024095826104	37.83665116223581	8.878840935897164	35.791704864983764	29.51199894310509	19.2842767547825
K01817	68.05823973982133	66.17448275444731	52.99786372256723	53.14519631325272	81.66397102475726	86.1058172620542
K01818	70.84771477907915	30.11012636084323	15.703102624805819	60.830177001364554	7.866751894550592	16.71661241789083
K01820	9.724599815493761	10.932149170792552	2.337855378465254	7.114623988878049	5.218959135177271	5.763559321634022
K01821	36.21135635245747	21.069373268538676	20.296259924974457	40.29828269944732	27.439524232037616	30.668893076460385
K01822	0.6323401081112847	1.493091188679408	0.0	0.22664002571736383	0.0	0.15599027691805675
K01823	69.99128169798172	105.77433788733826	146.41605722830457	78.89337068868701	135.44695401764724	143.80925311636415
K01825	1.7995241889557256	0.4711746529033903	1.3804834218671256	0.9472004284543416	0.5398084788324778	3.6555933345494482
K01826	1.9280239899892013	2.7211375015646264	1.4216545973760215	3.691526193565508	0.8220882133056009	1.2504164009343706
K01829	11.000554358103372	0.9564969807893552	1.7926507209301419	8.490555576961107	3.0704860340593507	4.311633263063009
K01834	42.130758298338066	26.364218524319796	16.437252478702163	31.656013254419356	32.83040609114013	35.14550200395856
K01835	55.448068159718375	21.294933695735992	35.73897472529271	46.859880669812604	58.93706883316681	65.25458371518762
K01838	95.17805951099805	59.1514511604956	33.58392766217232	117.37158320657926	50.20388701922958	46.256346404257755
K01839	23.1160579148394	23.636113341078886	20.401623912925036	42.0543573105579	43.68145693769703	32.94527682258284
K01840	18.190925082418765	8.470244169488444	3.7008466524505357	8.2195494377744	34.141012921146284	14.901575988295637
K01841	1.841008791631483	0.4429427206978589	0.21246867238738332	0.23433301322825112	0.0	0.0
K01843	89.2416216510052	77.09722679575913	33.84243405301097	99.53527363906886	32.94128605714506	36.36081022483153
K01844	1.405628325694812	4.282400024539332	4.714104225280526	18.568050016253512	0.3168394916847991	0.2911048326397496
K01845	124.95143881831176	158.19176597093025	126.98315683523346	133.2089740446702	137.48711946785014	153.30313259972306
K01846	3.970767398175268	4.535017776742319	12.571071140740862	12.923988335959418	2.3464653780614033	4.148073537715696
K01847	45.535628288312175	41.267405820985275	22.835204635499576	30.68177202851132	76.28016917799609	63.00574659993906
K01848	22.61922051316741	90.39631425147499	72.31361709391967	78.99223952643591	46.97646518130849	41.55877198663529
K01849	33.6321529164446	90.58757118530687	83.99628304320782	100.25603790061014	38.65334525640285	39.2817799988963
K01850	10.395704752400365	2.190816137288949	2.861456881523382	6.317235640434365	0.5186243131179488	1.8361886242536238
K01854	12.710771009682665	5.17825308337064	4.299083295062955	10.899729420690532	8.903513322967546	10.473359790711074
K01856	0.5002158936612533	0.6613920869363027	0.5301717063912621	1.2198937674821737	1.387700297723051	1.9199976046577942
K01857	0.16706555057813074	4.064044406293368	1.584483791029475	0.2448692945890479	0.13795520259438368	3.425294890270047
K01858	50.27271027502554	80.88366133797224	30.676699722084944	61.9991114324688	27.08194114660437	19.996318357847805
K01865	7.557332336015484	7.645294923203795	0.7816004993890742	2.714291462056981	1.3500989064215476	4.459167401662758
K01866	216.24300878979548	229.92378688525906	220.3876229121917	236.85144466169228	208.70702637820656	212.83580377071604
K01867	191.807752220411	184.25134212180924	142.87183066810493	208.58262859420134	169.92783211455435	183.1349726476245
K01868	268.8566334206935	304.3698232110183	296.7461871695994	277.1410070325491	270.6241524135616	280.0571091056505
K01869	181.96322472220672	186.9148135788239	153.15797841800017	187.09039301800843	177.4946556453832	185.8066581498078
K01870	130.08265966207722	136.72183234617574	123.62951246681412	158.1183928284973	136.1756879773156	150.97345266935636
K01872	235.34089209607674	276.0472063665275	216.42461810989096	265.7083209561621	222.71266298875238	235.8557820456815
K01873	127.01601653607827	143.43392115013336	114.84969493932628	153.57631137384737	141.70005086454682	138.73934596294737
K01874	205.90087392164085	227.73588796491254	207.83656792923753	232.24226147218462	209.4016900133347	216.49646249405257
K01875	254.485749322607	285.34240529688805	322.7555981428589	277.2178269311981	263.2219615181928	282.93256344861743
K01876	170.26660147469033	134.9189288579996	94.810185894266	164.9813987234218	128.72081043707726	158.17009835793206
K01878	37.22674835994041	29.903037045458078	44.85902804725729	57.61145570445406	40.11887875798074	46.897075627404206
K01879	36.807947096893834	39.752413446886536	40.46132874083509	67.89097690119327	40.88507107839827	45.88255625835606
K01880	99.62708553254038	103.60165922930015	101.35494913343398	96.40670353366926	124.01406605839067	103.74494460524924
K01881	205.70953534066126	225.4829417242555	195.4154892714669	231.54518774958908	208.99192312481728	215.51588024247263
K01883	141.14107581885975	138.32866742267055	127.53795198968587	165.48793152278304	146.72727083974124	149.69764613055202
K01884	10.695597150077942	10.58149031951426	2.466761360489711	8.419803160094066	0.5332111946053136	1.2948950565493267
K01885	121.12100179840446	141.12204326702775	84.70612425585443	131.95327891585322	148.4635455329518	157.16609880411542
K01886	99.68719575569762	97.60828665238554	35.96910405979624	97.95148922349934	58.83765142502137	72.72709857383289
K01887	219.84035328353198	236.96993287394477	207.0840315057543	239.05037301933714	198.88744706448205	217.92198928661708
K01889	199.80427680448645	229.69786525256143	204.82913698110073	219.5662781011072	221.23680446917678	229.03478282482405
K01890	214.50341623819872	225.72457717486893	205.22471210940176	226.27247365785644	211.3714151513573	215.32529918582958
K01892	127.20209708273121	123.4057958048786	132.42290372328512	148.3300506443299	143.09296730772584	156.33049923604278
K01893	95.45347394375165	88.48810419480662	44.26495611357846	104.83365516367846	74.37187789706027	73.42603335998582
K01894	23.14642335583821	10.650486084684589	21.297999272118965	13.086670344169953	33.594227233181975	54.42488122884161
K01895	85.11235789293862	111.7662877006023	102.23226016249419	98.11020134973072	145.9641559110515	139.5674096543684
K01897	197.32783046581412	217.14819097683724	146.9268664639936	212.41789402129072	222.70858438315818	241.70925646161035
K01899	0.0	0.0	0.0	0.0	0.10565264628698809	0.13723550213782146
K01900	0.3280738221911138	0.0	0.0	0.0	1.3704405327886373	0.9021862266006264
K01902	107.6051191673918	149.1390737960543	122.32245310418016	108.60376624396173	162.72442686872415	169.0436317620676
K01903	78.3107303924551	109.98991489429778	67.91083087978713	82.07982864745912	124.62703242989802	138.6513938302331
K01904	1.6704125119900521	16.380928630223483	7.301208822526259	0.8342143685053895	16.044000769730197	14.56244771529517
K01906	0.0	0.0	1.549353202688753	0.4759566610641005	0.4426035745436879	0.20374711786892857
K01907	41.33855755194117	25.3840419035479	21.196461112828548	32.540392982906845	38.281499343077414	57.875822982339095
K01908	30.09332893949596	8.591217681900346	20.881352457311067	21.198627933252162	59.25541461535605	59.47942633181996
K01910	1.3669864576131374	0.0	1.0281942301256652	2.1444846451243573	0.0	0.0
K01911	6.858201139305415	54.44684050806563	71.55521970833107	14.07471495701351	53.80862121939883	52.85515772732639
K01912	272.3452338013896	189.98535812023775	146.04122601706644	356.8893803230781	89.89428423485886	116.69236469264895
K01914	40.191202349990384	19.75928367576522	8.625875144938108	35.21572327216201	13.606402581297752	19.450374111549483
K01915	412.765625167019	444.50770005300666	453.1316205715955	442.9033351883171	523.0519087903469	465.3860369114927
K01916	13.517926120967898	48.387541034087505	105.39564084955423	76.74400952637482	70.70748654744669	71.39040665425063
K01918	135.02337922877072	160.45110637613337	74.95655545686363	122.82687968111905	116.74953983480681	122.61451709136533
K01919	42.46200567799569	33.166912005714	59.778974656665085	28.73897079968963	82.51029844698151	93.36157297681952
K01920	50.55899209275673	39.02995281473215	42.8543419762566	32.81955883897225	74.7334501939927	85.74184389886632
K01921	216.54085769751745	203.94012454993677	100.58936489352304	185.56721367908492	170.52792126664548	203.1672404547825
K01923	153.39297501102703	141.6921909843434	119.24990714482482	149.85980711204567	147.29669111261495	156.60324425599106
K01924	118.43014417912778	135.96256184050407	75.21726364357693	126.39860127420106	128.43136576587221	146.00719739167803
K01925	91.82473348113047	99.43676955603878	51.65823666939766	107.61643513693332	98.07969255607959	100.15696878027921
K01926	104.84744996606422	106.52966546273811	48.79211138804259	145.91068386038367	19.16744163094492	28.247994676906025
K01928	96.20987262902497	107.75497102549032	54.4318698577764	112.1564324035441	106.42850657880359	111.2186443501605
K01929	108.49878885127208	108.87365203326755	53.55651248275132	120.70184745769234	107.06493890030589	123.37179370244539
K01930	8.31723832926373	1.6080896452177513	1.3904498351531815	4.875980717325979	1.7985533244973206	3.737984401055314
K01932	9.145653933465786	15.067072573987511	18.546895140603507	18.419163347920417	21.857920070785323	11.139252048526375
K01933	164.51894051414243	174.3345940013154	153.97502616434596	171.5438282231204	170.61766399883558	183.64991631958364
K01934	97.69405528492415	122.37396128295697	109.88700258956906	94.437929083764	115.47029692310828	144.58650493507872
K01935	32.08697881894033	26.447439168701802	22.816394002619635	26.71802190763847	21.62664413733941	33.70029030089484
K01937	273.4717647281928	333.31930806556886	381.85412343222816	301.9006861598883	371.30689821921	344.9451601033158
K01938	7.901013385931681	12.266676659370049	20.152045072895042	15.32203041603118	16.017173601754962	11.627261280848938
K01939	190.31951771623366	223.9390887549429	185.93421920695198	212.67356246780386	194.80660885258575	205.03288140198782
K01940	178.15087171011376	195.72912942447203	217.85309475604936	177.06140356238376	235.82751425866925	232.62227087161446
K01941	1.5834353729008435	0.5250935350480495	1.9979621678714816	0.0	4.571605090091543	6.141330685389431
K01945	204.32708510948905	234.88158053514078	210.61270475766898	234.80495977204566	198.7869323438178	214.1830885735164
K01949	2.187515010325531	2.5842737044276056	7.725109156628378	1.5248102093580846	10.455732278679315	9.043960394867042
K01950	24.185236451634893	13.749656851331249	10.346755468297149	19.285751031024446	24.23179367844088	30.139936149595524
