accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_003820645.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__Ga0077527; s__Ga0077527 sp003820645	True	False
GCA_005223045.1	Planctomycetes bacterium B3_Pla	d__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__SG8-4; s__SG8-4 sp005223045	True	False
GCA_005800795.1	Burkholderiales bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp005800795	True	False
GCA_009885185.1	Nitrosomonadales bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp009885185	True	False
GCA_011046905.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__DSOT01; s__DSOT01 sp011046905	True	False
GCA_011057845.1	Phycisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__UBA2266; s__UBA2266 sp011057845	True	False
GCA_011330925.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__SG8-41; s__SG8-41 sp011330925	True	False
GCA_011332905.1	Phycisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__DTPU01; s__DTPU01 sp011332905	True	False
GCA_011776225.1	Phycisphaerae bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__CS2-K091; s__CS2-K091 sp011776225	True	False
GCA_012517265.1	Planctomycetes bacterium	d__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__PLanc-01; s__PLanc-01 sp012517265	True	False
GCA_012719085.1	Planctomycetes bacterium	d__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__PLanc-01; s__PLanc-01 sp012719085	True	False
GCA_012744475.1	Phycisphaerae bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__PLanc-01; s__PLanc-01 sp012744475	True	False
GCA_013202635.1	Planctomycetes bacterium	d__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__NIOZ-UU13; s__NIOZ-UU13 sp013202635	True	False
GCA_013349615.1	Planctomycetes bacterium	d__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__CS2-K091; s__CS2-K091 sp013349615	True	False
GCA_014384025.1	Planctomycetes bacterium	d__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__NIOZ-UU13; s__NIOZ-UU13 sp014384025	True	False
GCA_016177355.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__SG8-41; s__SG8-41 sp016177355	True	False
GCA_016183675.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__SG8-41; s__SG8-41 sp016183675	True	False
GCA_016192825.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__SG8-41; s__SG8-41 sp016192825	True	False
GCA_016192835.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp016192835	True	False
GCA_016194905.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-40; g__JACQAP01; s__JACQAP01 sp016194905	True	False
GCA_016199485.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__JACQGO01; s__JACQGO01 sp016199485	True	False
GCA_016199545.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__DSOT01; s__DSOT01 sp016199545	True	False
GCA_016202565.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__DSOT01; s__DSOT01 sp016202565	True	False
GCA_016202605.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__DSOT01; s__DSOT01 sp016202605	True	False
GCA_016202615.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp016202615	True	False
GCA_016782715.1	Phycisphaerae bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__NIOZ-UU13; s__NIOZ-UU13 sp014384025	False	False
GCA_016782755.1	Phycisphaerae bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__BS750m-G65; s__BS750m-G65 sp016782755	True	False
GCA_016782865.1	Phycisphaerae bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__SG8-4; s__SG8-4 sp016782865	True	False
GCA_016868015.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp016868015	True	False
GCA_016868035.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__SG8-41; s__SG8-41 sp016868035	True	False
GCA_016927855.1	Sedimentisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Sedimentisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__PLanc-01; s__PLanc-01 sp016927855	True	False
GCA_016928975.1	Sedimentisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Sedimentisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__PLanc-01; s__PLanc-01 sp016928975	True	False
GCA_016930645.1	Sedimentisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Sedimentisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__JAFGGH01; s__JAFGGH01 sp016930645	True	False
GCA_016931715.1	Sedimentisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Sedimentisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__JAFGPS01; s__JAFGPS01 sp016931715	True	False
GCA_016932095.1	Sedimentisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Sedimentisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__Fen-1362; s__Fen-1362 sp016932095	True	False
GCA_016932835.1	Sedimentisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Sedimentisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__JAFGCD01; s__JAFGCD01 sp016932835	True	False
GCA_016932895.1	Sedimentisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Sedimentisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__PLanc-01; s__PLanc-01 sp016932895	True	False
GCA_016933295.1	Sedimentisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Sedimentisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__JAFGPS01; s__JAFGPS01 sp016933295	True	False
GCA_016933985.1	Sedimentisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Sedimentisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__JAFGCD01; s__JAFGCD01 sp016933985	True	False
GCA_016934255.1	Sedimentisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Sedimentisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__JAFGPJ01; s__JAFGPJ01 sp016934255	True	False
GCA_016935195.1	Sedimentisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Sedimentisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__JAFGRL01; s__JAFGRL01 sp016935195	True	False
GCA_016936075.1	Sedimentisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Sedimentisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__JAFGPS01; s__JAFGPS01 sp016936075	True	False
GCA_016936275.1	Sedimentisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Sedimentisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__JAFGPJ01; s__JAFGPJ01 sp016936275	True	False
GCA_017885385.1	Planctomycetes bacterium	d__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__JAFNGF01; s__JAFNGF01 sp017885385	True	False
GCA_017993835.1	Phycisphaerae bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__PLanc-01; s__PLanc-01 sp017993835	True	False
GCA_018007255.1	Phycisphaerae bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__DTPU01; s__DTPU01 sp018007255	True	False
GCA_018055905.1	Phycisphaerae bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__PLanc-01; s__PLanc-01 sp018055905	True	False
GCA_900299145.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp900299145	True	False
GCA_900299225.1	Betaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp002412495	False	False
GCA_902825845.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp902825845	True	False
GCA_903824325.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	False	False
GCA_903825485.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp903893565	False	False
GCA_903829865.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	False	False
GCA_903831965.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	False	False
GCA_903836555.1	uncultured Phycisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__Fen-1362; s__Fen-1362 sp903857265	False	False
GCA_903836675.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp903893565	False	False
GCA_903838645.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp903893565	False	False
GCA_903840485.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903913965	False	False
GCA_903841225.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903913965	False	False
GCA_903843015.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	False	False
GCA_903843515.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp903893565	False	False
GCA_903851065.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	False	False
GCA_903857265.1	uncultured Phycisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__Fen-1362; s__Fen-1362 sp903857265	True	False
GCA_903857965.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__Ga0077527; s__Ga0077527 sp903933915	False	False
GCA_903861245.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	False	False
GCA_903864785.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	False	False
GCA_903866315.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903913965	False	False
GCA_903872935.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903913965	False	False
GCA_903876805.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp903893565	False	False
GCA_903876975.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp903893565	False	False
GCA_903877435.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	False	False
GCA_903880735.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	False	False
GCA_903881675.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	False	False
